t	Theta Leapfrog	Energy 
76.17	-0.00485613	1.22296e-05
76.18	0.00494159	1.26611e-05
76.19	-0.00483713	1.22389e-05
76.2	0.0049208	1.26596e-05
76.21	-0.00481611	1.22493e-05
76.22	0.00489797	1.26586e-05
76.23	-0.00479307	1.2261e-05
76.24	0.00487308	1.26583e-05
76.25	-0.00476801	1.2274e-05
76.26	0.00484614	1.26586e-05
76.27	-0.00474094	1.22884e-05
76.28	0.00481716	1.26599e-05
76.29	-0.00471185	1.23042e-05
76.3	0.00478613	1.2662e-05
76.31	-0.00468076	1.23215e-05
76.32	0.00475306	1.26651e-05
76.33	-0.00464766	1.23404e-05
76.34	0.00471796	1.26693e-05
76.35	-0.00461257	1.2361e-05
76.36	0.00468084	1.26747e-05
76.37	-0.00457547	1.23832e-05
76.38	0.00464169	1.26814e-05
76.39	-0.0045364	1.24073e-05
76.4	0.00460053	1.26895e-05
76.41	-0.00449534	1.24332e-05
76.42	0.00455736	1.26989e-05
76.43	-0.00445231	1.24609e-05
76.44	0.0045122	1.271e-05
76.45	-0.00440732	1.24907e-05
76.46	0.00446505	1.27226e-05
76.47	-0.00436038	1.25224e-05
76.48	0.00441593	1.27369e-05
76.49	-0.0043115	1.25562e-05
76.5	0.00436485	1.2753e-05
76.51	-0.00426069	1.25921e-05
76.52	0.00431182	1.2771e-05
76.53	-0.00420797	1.26301e-05
76.54	0.00425686	1.27909e-05
76.55	-0.00415334	1.26703e-05
76.56	0.00419997	1.28128e-05
76.57	-0.00409682	1.27128e-05
76.58	0.00414117	1.28367e-05
76.59	-0.00403843	1.27576e-05
76.6	0.00408049	1.28628e-05
76.61	-0.00397818	1.28046e-05
76.62	0.00401793	1.28911e-05
76.63	-0.00391608	1.2854e-05
76.64	0.00395352	1.29217e-05
76.65	-0.00385217	1.29058e-05
76.66	0.00388727	1.29546e-05
76.67	-0.00378645	1.296e-05
76.68	0.00381921	1.29899e-05
76.69	-0.00371894	1.30166e-05
76.7	0.00374934	1.30277e-05
76.71	-0.00364966	1.30757e-05
76.72	0.0036777	1.30679e-05
76.73	-0.00357864	1.31372e-05
76.74	0.0036043	1.31107e-05
76.75	-0.00350589	1.32012e-05
76.76	0.00352917	1.3156e-05
76.77	-0.00343144	1.32677e-05
76.78	0.00345233	1.3204e-05
76.79	-0.00335531	1.33367e-05
76.8	0.00337381	1.32546e-05
76.81	-0.00327753	1.34082e-05
76.82	0.00329362	1.3308e-05
76.83	-0.00319811	1.34822e-05
76.84	0.0032118	1.3364e-05
76.85	-0.00311709	1.35586e-05
76.86	0.00312837	1.34228e-05
76.87	-0.00303448	1.36376e-05
76.88	0.00304336	1.34844e-05
76.89	-0.00295032	1.3719e-05
76.9	0.0029568	1.35488e-05
76.91	-0.00286464	1.3803e-05
76.92	0.00286871	1.36159e-05
76.93	-0.00277745	1.38893e-05
76.94	0.00277912	1.36859e-05
76.95	-0.0026888	1.39781e-05
76.96	0.00268807	1.37587e-05
76.97	-0.00259871	1.40693e-05
76.98	0.00259558	1.38343e-05
76.99	-0.00250721	1.41628e-05
77	0.00250169	1.39127e-05
77.01	-0.00241433	1.42587e-05
77.02	0.00240642	1.39939e-05
77.03	-0.0023201	1.43569e-05
77.04	0.00230982	1.40779e-05
77.05	-0.00222456	1.44574e-05
77.06	0.00221191	1.41646e-05
77.07	-0.00212773	1.45601e-05
77.08	0.00211273	1.42542e-05
77.09	-0.00202966	1.46649e-05
77.1	0.00201231	1.43464e-05
77.11	-0.00193038	1.47719e-05
77.12	0.00191068	1.44414e-05
77.13	-0.00182992	1.4881e-05
77.14	0.0018079	1.4539e-05
77.15	-0.00172831	1.49921e-05
77.16	0.00170398	1.46393e-05
77.17	-0.0016256	1.51052e-05
77.18	0.00159897	1.47421e-05
77.19	-0.00152181	1.52201e-05
77.2	0.0014929	1.48475e-05
77.21	-0.001417	1.53369e-05
77.22	0.00138582	1.49554e-05
77.23	-0.00131118	1.54555e-05
77.24	0.00127776	1.50657e-05
77.25	-0.00120442	1.55757e-05
77.26	0.00116877	1.51784e-05
77.27	-0.00109673	1.56976e-05
77.28	0.00105887	1.52934e-05
77.29	-0.000988166	1.5821e-05
77.3	0.000948118	1.54106e-05
77.31	-0.000878764	1.59459e-05
77.32	0.000836548	1.55301e-05
77.33	-0.000768563	1.60722e-05
77.34	0.000724203	1.56516e-05
77.35	-0.000657606	1.61997e-05
77.36	0.000611124	1.57752e-05
77.37	-0.000545934	1.63285e-05
77.38	0.000497354	1.59007e-05
77.39	-0.000433588	1.64584e-05
77.4	0.000382936	1.60281e-05
77.41	-0.000320611	1.65894e-05
77.42	0.000267912	1.61573e-05
77.43	-0.000207045	1.67212e-05
77.44	0.000152327	1.62881e-05
77.45	-9.29345e-05	1.6854e-05
77.46	3.62253e-05	1.64206e-05
77.47	2.16777e-05	1.69874e-05
77.48	-8.03498e-05	1.65546e-05
77.49	0.000136747	1.71215e-05
77.5	-0.000197353	1.66899e-05
77.51	0.000252231	1.72562e-05
77.52	-0.000314739	1.68266e-05
77.53	0.000368082	1.73913e-05
77.54	-0.000432463	1.69644e-05
77.55	0.000484258	1.75268e-05
77.56	-0.000550478	1.71034e-05
77.57	0.000600712	1.76625e-05
77.58	-0.000668739	1.72433e-05
77.59	0.000717398	1.77984e-05
77.6	-0.0007872	1.73841e-05
77.61	0.000834272	1.79343e-05
77.62	-0.000905813	1.75256e-05
77.63	0.000951286	1.80701e-05
77.64	-0.00102453	1.76678e-05
77.65	0.00106839	1.82058e-05
77.66	-0.00114331	1.78106e-05
77.67	0.00118555	1.83412e-05
77.68	-0.0012621	1.79537e-05
77.69	0.00130271	1.84762e-05
77.7	-0.00138085	1.80971e-05
77.71	0.00141982	1.86107e-05
77.72	-0.00149952	1.82408e-05
77.73	0.00153684	1.87446e-05
77.74	-0.00161805	1.83844e-05
77.75	0.00165371	1.88779e-05
77.76	-0.00173641	1.8528e-05
77.77	0.0017704	1.90103e-05
77.78	-0.00185454	1.86715e-05
77.79	0.00188686	1.91418e-05
77.8	-0.00197239	1.88146e-05
77.81	0.00200303	1.92724e-05
77.82	-0.00208992	1.89573e-05
77.83	0.00211887	1.94018e-05
77.84	-0.00220708	1.90994e-05
77.85	0.00223433	1.953e-05
77.86	-0.00232382	1.92409e-05
77.87	0.00234936	1.9657e-05
77.88	-0.00244008	1.93816e-05
77.89	0.00246392	1.97825e-05
77.9	-0.00255583	1.95215e-05
77.91	0.00257796	1.99065e-05
77.92	-0.00267101	1.96602e-05
77.93	0.00269142	2.0029e-05
77.94	-0.00278558	1.97979e-05
77.95	0.00280427	2.01498e-05
77.96	-0.00289948	1.99343e-05
77.97	0.00291645	2.02688e-05
77.98	-0.00301268	2.00694e-05
77.99	0.00302792	2.0386e-05
78	-0.00312511	2.0203e-05
78.01	0.00313862	2.05012e-05
78.02	-0.00323674	2.0335e-05
78.03	0.00324852	2.06145e-05
78.04	-0.00334751	2.04653e-05
78.05	0.00335756	2.07256e-05
78.06	-0.00345738	2.05938e-05
78.07	0.0034657	2.08347e-05
78.08	-0.0035663	2.07205e-05
78.09	0.00357289	2.09414e-05
78.1	-0.00367422	2.08451e-05
78.11	0.00367907	2.10459e-05
78.12	-0.00378109	2.09677e-05
78.13	0.00378422	2.1148e-05
78.14	-0.00388688	2.10881e-05
78.15	0.00388827	2.12477e-05
78.16	-0.00399152	2.12062e-05
78.17	0.00399119	2.1345e-05
78.18	-0.00409499	2.1322e-05
78.19	0.00409293	2.14397e-05
78.2	-0.00419722	2.14354e-05
78.21	0.00419343	2.15318e-05
78.22	-0.00429817	2.15462e-05
78.23	0.00429267	2.16213e-05
78.24	-0.0043978	2.16545e-05
78.25	0.00439058	2.17081e-05
78.26	-0.00449606	2.17601e-05
78.27	0.00448713	2.17923e-05
78.28	-0.00459291	2.18629e-05
78.29	0.00458228	2.18737e-05
78.3	-0.00468831	2.19631e-05
78.31	0.00467597	2.19524e-05
78.32	-0.0047822	2.20603e-05
78.33	0.00476817	2.20283e-05
78.34	-0.00487455	2.21547e-05
78.35	0.00485883	2.21014e-05
78.36	-0.00496531	2.22462e-05
78.37	0.00494791	2.21717e-05
78.38	-0.00505444	2.23346e-05
78.39	0.00503537	2.22392e-05
78.4	-0.00514191	2.24201e-05
78.41	0.00512116	2.23038e-05
78.42	-0.00522765	2.25025e-05
78.43	0.00520525	2.23657e-05
78.44	-0.00531164	2.25819e-05
78.45	0.00528759	2.24247e-05
78.46	-0.00539384	2.26581e-05
78.47	0.00536814	2.2481e-05
78.48	-0.0054742	2.27313e-05
78.49	0.00544687	2.25345e-05
78.5	-0.00555269	2.28013e-05
78.51	0.00552374	2.25852e-05
78.52	-0.00562926	2.28683e-05
78.53	0.0055987	2.26332e-05
78.54	-0.00570389	2.29321e-05
78.55	0.00567172	2.26784e-05
78.56	-0.00577652	2.29928e-05
78.57	0.00574276	2.27211e-05
78.58	-0.00584712	2.30504e-05
78.59	0.00581179	2.27611e-05
78.6	-0.00591567	2.31049e-05
78.61	0.00587876	2.27985e-05
78.62	-0.00598211	2.31564e-05
78.63	0.00594365	2.28334e-05
78.64	-0.00604642	2.32048e-05
78.65	0.00600643	2.28659e-05
78.66	-0.00610856	2.32503e-05
78.67	0.00606704	2.28959e-05
78.68	-0.00616851	2.32928e-05
78.69	0.00612547	2.29236e-05
78.7	-0.00622622	2.33324e-05
78.71	0.00618168	2.29491e-05
78.72	-0.00628166	2.33692e-05
78.73	0.00623564	2.29723e-05
78.74	-0.00633481	2.34031e-05
78.75	0.00628732	2.29935e-05
78.76	-0.00638563	2.34344e-05
78.77	0.00633669	2.30126e-05
78.78	-0.00643409	2.3463e-05
78.79	0.00638371	2.30298e-05
78.8	-0.00648017	2.3489e-05
78.81	0.00642837	2.30451e-05
78.82	-0.00652383	2.35125e-05
78.83	0.00647063	2.30587e-05
78.84	-0.00656505	2.35336e-05
78.85	0.00651046	2.30706e-05
78.86	-0.00660381	2.35524e-05
78.87	0.00654785	2.30811e-05
78.88	-0.00664007	2.35689e-05
78.89	0.00658276	2.309e-05
78.9	-0.00667382	2.35833e-05
78.91	0.00661518	2.30977e-05
78.92	-0.00670503	2.35957e-05
78.93	0.00664507	2.31042e-05
78.94	-0.00673368	2.36062e-05
78.95	0.00667242	2.31096e-05
78.96	-0.00675974	2.36149e-05
78.97	0.00669721	2.31141e-05
78.98	-0.00678319	2.36219e-05
78.99	0.00671941	2.31177e-05
79	-0.00680403	2.36274e-05
79.01	0.006739	2.31206e-05
79.02	-0.00682222	2.36314e-05
79.03	0.00675598	2.3123e-05
79.04	-0.00683774	2.36342e-05
79.05	0.00677031	2.3125e-05
79.06	-0.00685059	2.36357e-05
79.07	0.00678198	2.31266e-05
79.08	-0.00686075	2.36363e-05
79.09	0.00679099	2.31281e-05
79.1	-0.0068682	2.3636e-05
79.11	0.00679731	2.31296e-05
79.12	-0.00687293	2.36349e-05
79.13	0.00680092	2.31312e-05
79.14	-0.00687492	2.36333e-05
79.15	0.00680183	2.31331e-05
79.16	-0.00687416	2.36312e-05
79.17	0.00680001	2.31355e-05
79.18	-0.00687065	2.36288e-05
79.19	0.00679546	2.31384e-05
79.2	-0.00686438	2.36264e-05
79.21	0.00678816	2.3142e-05
79.22	-0.00685532	2.36239e-05
79.23	0.00677811	2.31465e-05
79.24	-0.00684349	2.36217e-05
79.25	0.00676531	2.3152e-05
79.26	-0.00682886	2.36198e-05
79.27	0.00674973	2.31587e-05
79.28	-0.00681145	2.36184e-05
79.29	0.00673139	2.31667e-05
79.3	-0.00679123	2.36177e-05
79.31	0.00671028	2.31761e-05
79.32	-0.00676821	2.36178e-05
79.33	0.00668639	2.31872e-05
79.34	-0.0067424	2.36189e-05
79.35	0.00665972	2.32e-05
79.36	-0.00671377	2.36212e-05
79.37	0.00663028	2.32148e-05
79.38	-0.00668235	2.36249e-05
79.39	0.00659805	2.32316e-05
79.4	-0.00664812	2.363e-05
79.41	0.00656305	2.32506e-05
79.42	-0.00661109	2.36368e-05
79.43	0.00652528	2.32719e-05
79.44	-0.00657127	2.36454e-05
79.45	0.00648474	2.32958e-05
79.46	-0.00652865	2.36561e-05
79.47	0.00644143	2.33222e-05
79.48	-0.00648326	2.36688e-05
79.49	0.00639536	2.33515e-05
79.5	-0.00643508	2.36839e-05
79.51	0.00634655	2.33836e-05
79.52	-0.00638414	2.37015e-05
79.53	0.00629499	2.34187e-05
79.54	-0.00633043	2.37216e-05
79.55	0.0062407	2.3457e-05
79.56	-0.00627398	2.37446e-05
79.57	0.00618368	2.34986e-05
79.58	-0.00621478	2.37705e-05
79.59	0.00612396	2.35435e-05
79.6	-0.00615287	2.37994e-05
79.61	0.00606154	2.3592e-05
79.62	-0.00608824	2.38315e-05
79.63	0.00599643	2.36441e-05
79.64	-0.00602092	2.3867e-05
79.65	0.00592866	2.37e-05
79.66	-0.00595091	2.3906e-05
79.67	0.00585824	2.37597e-05
79.68	-0.00587825	2.39487e-05
79.69	0.00578518	2.38233e-05
79.7	-0.00580294	2.3995e-05
79.71	0.00570951	2.3891e-05
79.72	-0.00572501	2.40453e-05
79.73	0.00563124	2.39628e-05
79.74	-0.00564447	2.40995e-05
79.75	0.0055504	2.40389e-05
79.76	-0.00556136	2.41579e-05
79.77	0.005467	2.41192e-05
79.78	-0.00547568	2.42205e-05
79.79	0.00538107	2.42039e-05
79.8	-0.00538747	2.42874e-05
79.81	0.00529264	2.42931e-05
79.82	-0.00529676	2.43587e-05
79.83	0.00520173	2.43867e-05
79.84	-0.00520356	2.44345e-05
79.85	0.00510837	2.44849e-05
79.86	-0.0051079	2.45149e-05
79.87	0.00501258	2.45878e-05
79.88	-0.00500982	2.46001e-05
79.89	0.00491439	2.46953e-05
79.9	-0.00490935	2.46899e-05
79.91	0.00481384	2.48075e-05
79.92	-0.0048065	2.47846e-05
79.93	0.00471095	2.49244e-05
79.94	-0.00470132	2.48842e-05
79.95	0.00460575	2.50461e-05
79.96	-0.00459385	2.49887e-05
79.97	0.00449828	2.51726e-05
79.98	-0.0044841	2.50982e-05
79.99	0.00438857	2.53038e-05
80	-0.00437212	2.52127e-05
80.01	0.00427666	2.54399e-05
80.02	-0.00425795	2.53323e-05
80.03	0.00416258	2.55808e-05
80.04	-0.00414161	2.5457e-05
80.05	0.00404638	2.57264e-05
80.06	-0.00402315	2.55867e-05
80.07	0.00392808	2.58769e-05
80.08	-0.00390262	2.57216e-05
80.09	0.00380772	2.6032e-05
80.1	-0.00378003	2.58616e-05
80.11	0.00368535	2.6192e-05
80.12	-0.00365545	2.60067e-05
80.13	0.00356101	2.63566e-05
80.14	-0.00352891	2.61569e-05
80.15	0.00343474	2.65258e-05
80.16	-0.00340045	2.63122e-05
80.17	0.00330658	2.66997e-05
80.18	-0.00327012	2.64726e-05
80.19	0.00317658	2.68781e-05
80.2	-0.00313796	2.6638e-05
80.21	0.00304478	2.70609e-05
80.22	-0.00300402	2.68083e-05
80.23	0.00291123	2.72482e-05
80.24	-0.00286834	2.69836e-05
80.25	0.00277596	2.74399e-05
80.26	-0.00273097	2.71638e-05
80.27	0.00263904	2.76357e-05
80.28	-0.00259197	2.73487e-05
80.29	0.00250051	2.78358e-05
80.3	-0.00245137	2.75384e-05
80.31	0.00236041	2.80399e-05
80.32	-0.00230923	2.77328e-05
80.33	0.0022188	2.82479e-05
80.34	-0.0021656	2.79317e-05
80.35	0.00207573	2.84598e-05
80.36	-0.00202054	2.8135e-05
80.37	0.00193125	2.86755e-05
80.38	-0.00187408	2.83428e-05
80.39	0.00178541	2.88947e-05
80.4	-0.0017263	2.85548e-05
80.41	0.00163826	2.91175e-05
80.42	-0.00157723	2.87709e-05
80.43	0.00148987	2.93436e-05
80.44	-0.00142694	2.89911e-05
80.45	0.00134027	2.95729e-05
80.46	-0.00127548	2.92151e-05
80.47	0.00118954	2.98052e-05
80.48	-0.00112291	2.94429e-05
80.49	0.00103771	3.00405e-05
80.5	-0.000969284	2.96743e-05
80.51	0.000884861	3.02786e-05
80.52	-0.000814656	2.99092e-05
80.53	0.000731037	3.05192e-05
80.54	-0.000659088	3.01474e-05
80.55	0.000576298	3.07623e-05
80.56	-0.000502637	3.03887e-05
80.57	0.000420703	3.10076e-05
80.58	-0.000345362	3.0633e-05
80.59	0.00026431	3.12551e-05
80.6	-0.000187324	3.088e-05
80.61	0.00010718	3.15044e-05
80.62	-2.85817e-05	3.11298e-05
80.63	-5.06288e-05	3.17555e-05
80.64	0.000130803	3.13819e-05
80.65	-0.000209054	3.20082e-05
80.66	0.000290769	3.16363e-05
80.67	-0.000368036	3.22622e-05
80.68	0.000451254	3.18928e-05
80.69	-0.000527513	3.25174e-05
80.7	0.000612197	3.21512e-05
80.71	-0.000687422	3.27736e-05
80.72	0.000773535	3.24112e-05
80.73	-0.000847702	3.30305e-05
80.74	0.000935204	3.26727e-05
80.75	-0.00100829	3.32881e-05
80.76	0.00109714	3.29354e-05
80.77	-0.00116912	3.3546e-05
80.78	0.00125928	3.31993e-05
80.79	-0.00133013	3.38041e-05
80.8	0.00142157	3.34639e-05
80.81	-0.00149126	3.40622e-05
80.82	0.00158392	3.37292e-05
80.83	-0.00165245	3.43201e-05
80.84	0.00174629	3.3995e-05
80.85	-0.00181362	3.45776e-05
80.86	0.00190861	3.42609e-05
80.87	-0.00197471	3.48344e-05
80.88	0.00207081	3.45268e-05
80.89	-0.00213567	3.50904e-05
80.9	0.00223282	3.47925e-05
80.91	-0.00229641	3.53454e-05
80.92	0.00239458	3.50578e-05
80.93	-0.00245689	3.55992e-05
80.94	0.00255603	3.53223e-05
80.95	-0.00261703	3.58515e-05
80.96	0.00271709	3.5586e-05
80.97	-0.00277677	3.61022e-05
80.98	0.00287771	3.58486e-05
80.99	-0.00293603	3.63511e-05
81	0.00303781	3.61099e-05
81.01	-0.00309477	3.65979e-05
81.02	0.00319733	3.63697e-05
81.03	-0.0032529	3.68425e-05
81.04	0.00335621	3.66276e-05
81.05	-0.00341037	3.70848e-05
81.06	0.00351437	3.68837e-05
81.07	-0.00356711	3.73244e-05
81.08	0.00367175	3.71375e-05
81.09	-0.00372305	3.75613e-05
81.1	0.00382829	3.7389e-05
81.11	-0.00387813	3.77952e-05
81.12	0.00398392	3.7638e-05
81.13	-0.00403228	3.80259e-05
81.14	0.00413857	3.78841e-05
81.15	-0.00418543	3.82534e-05
81.16	0.00429218	3.81273e-05
81.17	-0.00433752	3.84774e-05
81.18	0.00444468	3.83673e-05
81.19	-0.00448849	3.86978e-05
81.2	0.00459601	3.86039e-05
81.21	-0.00463827	3.89143e-05
81.22	0.00474609	3.8837e-05
81.23	-0.0047868	3.9127e-05
81.24	0.00489488	3.90664e-05
81.25	-0.004934	3.93355e-05
81.26	0.00504229	3.92919e-05
81.27	-0.00507982	3.95399e-05
81.28	0.00518827	3.95134e-05
81.29	-0.00522419	3.97399e-05
81.3	0.00533275	3.97307e-05
81.31	-0.00536706	3.99354e-05
81.32	0.00547567	3.99436e-05
81.33	-0.00550834	4.01263e-05
81.34	0.00561697	4.0152e-05
81.35	-0.00564799	4.03125e-05
81.36	0.00575657	4.03557e-05
81.37	-0.00578594	4.04939e-05
81.38	0.00589443	4.05547e-05
81.39	-0.00592212	4.06704e-05
81.4	0.00603047	4.07488e-05
81.41	-0.00605648	4.08419e-05
81.42	0.00616464	4.09379e-05
81.43	-0.00618895	4.10083e-05
81.44	0.00629687	4.11218e-05
81.45	-0.00631948	4.11696e-05
81.46	0.00642711	4.13005e-05
81.47	-0.006448	4.13256e-05
81.48	0.00655529	4.1474e-05
81.49	-0.00657445	4.14764e-05
81.5	0.00668135	4.1642e-05
81.51	-0.00669878	4.16219e-05
81.52	0.00680524	4.18045e-05
81.53	-0.00682092	4.17621e-05
81.54	0.00692689	4.19616e-05
81.55	-0.00694083	4.18968e-05
81.56	0.00704625	4.2113e-05
81.57	-0.00705843	4.20262e-05
81.58	0.00716327	4.22588e-05
81.59	-0.00717368	4.21502e-05
81.6	0.00727788	4.2399e-05
81.61	-0.00728651	4.22688e-05
81.62	0.00739003	4.25334e-05
81.63	-0.00739689	4.2382e-05
81.64	0.00749967	4.26622e-05
81.65	-0.00750474	4.24898e-05
81.66	0.00760673	4.27853e-05
81.67	-0.00761001	4.25923e-05
81.68	0.00771118	4.29026e-05
81.69	-0.00771266	4.26895e-05
81.7	0.00781295	4.30143e-05
81.71	-0.00781264	4.27815e-05
81.72	0.007912	4.31203e-05
81.73	-0.00790988	4.28682e-05
81.74	0.00800827	4.32207e-05
81.75	-0.00800435	4.29498e-05
81.76	0.00810171	4.33156e-05
81.77	-0.00809598	4.30264e-05
81.78	0.00819228	4.34049e-05
81.79	-0.00818474	4.3098e-05
81.8	0.00827993	4.34888e-05
81.81	-0.00827058	4.31648e-05
81.82	0.00836462	4.35673e-05
81.83	-0.00835345	4.32268e-05
81.84	0.00844628	4.36406e-05
81.85	-0.0084333	4.32842e-05
81.86	0.00852489	4.37086e-05
81.87	-0.0085101	4.33371e-05
81.88	0.00860039	4.37716e-05
81.89	-0.00858379	4.33855e-05
81.9	0.00867275	4.38297e-05
81.91	-0.00865434	4.34298e-05
81.92	0.00874192	4.38829e-05
81.93	-0.0087217	4.347e-05
81.94	0.00880787	4.39315e-05
81.95	-0.00878584	4.35062e-05
81.96	0.00887055	4.39755e-05
81.97	-0.00884672	4.35387e-05
81.98	0.00892992	4.40152e-05
81.99	-0.00890429	4.35677e-05
82	0.00898595	4.40506e-05
82.01	-0.00895853	4.35932e-05
82.02	0.00903861	4.40821e-05
82.03	-0.00900939	4.36156e-05
82.04	0.00908785	4.41097e-05
82.05	-0.00905685	4.3635e-05
82.06	0.00913365	4.41336e-05
82.07	-0.00910086	4.36516e-05
82.08	0.00917597	4.41542e-05
82.09	-0.00914141	4.36656e-05
82.1	0.00921478	4.41715e-05
82.11	-0.00917845	4.36773e-05
82.12	0.00925005	4.41858e-05
82.13	-0.00921197	4.36869e-05
82.14	0.00928176	4.41973e-05
82.15	-0.00924192	4.36947e-05
82.16	0.00930988	4.42063e-05
82.17	-0.0092683	4.37008e-05
82.18	0.00933437	4.42129e-05
82.19	-0.00929106	4.37055e-05
82.2	0.00935523	4.42176e-05
82.21	-0.00931019	4.37091e-05
82.22	0.00937242	4.42204e-05
82.23	-0.00932566	4.37119e-05
82.24	0.00938592	4.42217e-05
82.25	-0.00933746	4.3714e-05
82.26	0.00939571	4.42218e-05
82.27	-0.00934556	4.37158e-05
82.28	0.00940178	4.42208e-05
82.29	-0.00934995	4.37176e-05
82.3	0.0094041	4.42191e-05
82.31	-0.00935061	4.37195e-05
82.32	0.00940267	4.4217e-05
82.33	-0.00934752	4.3722e-05
82.34	0.00939746	4.42148e-05
82.35	-0.00934067	4.37252e-05
82.36	0.00938847	4.42127e-05
82.37	-0.00933005	4.37295e-05
82.38	0.00937568	4.4211e-05
82.39	-0.00931565	4.37351e-05
82.4	0.00935908	4.421e-05
82.41	-0.00929745	4.37423e-05
82.42	0.00933866	4.42101e-05
82.43	-0.00927546	4.37515e-05
82.44	0.00931442	4.42115e-05
82.45	-0.00924965	4.37628e-05
82.46	0.00928635	4.42146e-05
82.47	-0.00922004	4.37767e-05
82.48	0.00925445	4.42195e-05
82.49	-0.00918661	4.37933e-05
82.5	0.00921872	4.42267e-05
82.51	-0.00914936	4.38129e-05
82.52	0.00917914	4.42365e-05
82.53	-0.00910829	4.38359e-05
82.54	0.00913573	4.42491e-05
82.55	-0.0090634	4.38625e-05
82.56	0.00908849	4.42648e-05
82.57	-0.00901471	4.38931e-05
82.58	0.00903742	4.42839e-05
82.59	-0.0089622	4.39278e-05
82.6	0.00898252	4.43068e-05
82.61	-0.00890588	4.39669e-05
82.62	0.0089238	4.43337e-05
82.63	-0.00884577	4.40108e-05
82.64	0.00886128	4.43649e-05
82.65	-0.00878187	4.40597e-05
82.66	0.00879495	4.44008e-05
82.67	-0.0087142	4.41138e-05
82.68	0.00872483	4.44415e-05
82.69	-0.00864275	4.41735e-05
82.7	0.00865094	4.44874e-05
82.71	-0.00856756	4.42389e-05
82.72	0.00857329	4.45388e-05
82.73	-0.00848862	4.43103e-05
82.74	0.00849189	4.45958e-05
82.75	-0.00840597	4.43879e-05
82.76	0.00840677	4.46589e-05
82.77	-0.00831961	4.44721e-05
82.78	0.00831794	4.47281e-05
82.79	-0.00822957	4.45629e-05
82.8	0.00822542	4.48039e-05
82.81	-0.00813587	4.46606e-05
82.82	0.00812923	4.48864e-05
82.83	-0.00803853	4.47655e-05
82.84	0.0080294	4.49759e-05
82.85	-0.00793757	4.48778e-05
82.86	0.00792596	4.50725e-05
82.87	-0.00783303	4.49975e-05
82.88	0.00781893	4.51766e-05
82.89	-0.00772492	4.5125e-05
82.9	0.00770834	4.52883e-05
82.91	-0.00761328	4.52603e-05
82.92	0.00759422	4.54078e-05
82.93	-0.00749814	4.54037e-05
82.94	0.0074766	4.55353e-05
82.95	-0.00737953	4.55553e-05
82.96	0.00735552	4.5671e-05
82.97	-0.00725749	4.57152e-05
82.98	0.00723101	4.5815e-05
82.99	-0.00713204	4.58836e-05
83	0.0071031	4.59676e-05
83.01	-0.00700323	4.60606e-05
83.02	0.00697183	4.61289e-05
83.03	-0.00687109	4.62463e-05
83.04	0.00683725	4.62989e-05
83.05	-0.00673566	4.64408e-05
83.06	0.00669939	4.64779e-05
83.07	-0.00659699	4.66442e-05
83.08	0.0065583	4.66659e-05
83.09	-0.00645512	4.68565e-05
83.1	0.00641402	4.6863e-05
83.11	-0.00631009	4.70779e-05
83.12	0.00626659	4.70694e-05
83.13	-0.00616194	4.73083e-05
83.14	0.00611606	4.7285e-05
83.15	-0.00601073	4.75479e-05
83.16	0.00596248	4.75101e-05
83.17	-0.00585649	4.77966e-05
83.18	0.0058059	4.77445e-05
83.19	-0.00569929	4.80544e-05
83.2	0.00564636	4.79883e-05
83.21	-0.00553917	4.83214e-05
83.22	0.00548393	4.82417e-05
83.23	-0.00537619	4.85975e-05
83.24	0.00531865	4.85044e-05
83.25	-0.00521039	4.88827e-05
83.26	0.00515059	4.87767e-05
83.27	-0.00504184	4.9177e-05
83.28	0.00497978	4.90583e-05
83.29	-0.00487059	4.94803e-05
83.3	0.0048063	4.93494e-05
83.31	-0.00469669	4.97925e-05
83.32	0.00463021	4.96498e-05
83.33	-0.00452022	5.01135e-05
83.34	0.00445155	4.99595e-05
83.35	-0.00434122	5.04433e-05
83.36	0.0042704	5.02785e-05
83.37	-0.00415975	5.07817e-05
83.38	0.00408681	5.06065e-05
83.39	-0.00397589	5.11286e-05
83.4	0.00390086	5.09435e-05
83.41	-0.0037897	5.14839e-05
83.42	0.00371259	5.12894e-05
83.43	-0.00360124	5.18475e-05
83.44	0.00352209	5.16441e-05
83.45	-0.00341057	5.22191e-05
83.46	0.00332942	5.20074e-05
83.47	-0.00321777	5.25986e-05
83.48	0.00313465	5.23791e-05
83.49	-0.00302291	5.29858e-05
83.5	0.00293784	5.27591e-05
83.51	-0.00282604	5.33806e-05
83.52	0.00273907	5.31472e-05
83.53	-0.00262725	5.37826e-05
83.54	0.00253841	5.35432e-05
83.55	-0.00242661	5.41917e-05
83.56	0.00233593	5.39468e-05
83.57	-0.00222419	5.46076e-05
83.58	0.0021317	5.43579e-05
83.59	-0.00202006	5.50301e-05
83.6	0.00192581	5.47761e-05
83.61	-0.0018143	5.5459e-05
83.62	0.00171832	5.52013e-05
83.63	-0.00160698	5.58939e-05
83.64	0.00150932	5.56332e-05
83.65	-0.00139819	5.63346e-05
83.66	0.00129888	5.60715e-05
83.67	-0.00118799	5.67808e-05
83.68	0.00108708	5.6516e-05
83.69	-0.000976475	5.72322e-05
83.7	0.000873994	5.69662e-05
83.71	-0.000763714	5.76884e-05
83.72	0.00065971	5.7422e-05
