t	Theta RK	Energy 
8.58	-0.023455	0.000821388
8.59	-0.0237841	0.000819223
8.6	-0.0241101	0.000817097
8.61	-0.024433	0.000815011
8.62	-0.0247529	0.000812965
8.63	-0.0250697	0.000810959
8.64	-0.0253833	0.000808991
8.65	-0.0256937	0.000807064
8.66	-0.026001	0.000805176
8.67	-0.026305	0.000803327
8.68	-0.0266059	0.000801517
8.69	-0.0269034	0.000799746
8.7	-0.0271977	0.000798014
8.71	-0.0274887	0.000796321
8.72	-0.0277763	0.000794666
8.73	-0.0280606	0.000793049
8.74	-0.0283415	0.000791471
8.75	-0.0286191	0.00078993
8.76	-0.0288932	0.000788428
8.77	-0.0291639	0.000786962
8.78	-0.0294311	0.000785534
8.79	-0.0296948	0.000784143
8.8	-0.0299551	0.000782788
8.81	-0.0302119	0.000781469
8.82	-0.0304651	0.000780187
8.83	-0.0307147	0.00077894
8.84	-0.0309608	0.000777729
8.85	-0.0312034	0.000776553
8.86	-0.0314423	0.000775411
8.87	-0.0316776	0.000774304
8.88	-0.0319092	0.00077323
8.89	-0.0321372	0.00077219
8.9	-0.0323616	0.000771184
8.91	-0.0325823	0.00077021
8.92	-0.0327992	0.000769268
8.93	-0.0330125	0.000768359
8.94	-0.033222	0.000767481
8.95	-0.0334278	0.000766634
8.96	-0.0336299	0.000765817
8.97	-0.0338281	0.000765031
8.98	-0.0340226	0.000764274
8.99	-0.0342134	0.000763547
9	-0.0344003	0.000762848
9.01	-0.0345834	0.000762177
9.02	-0.0347627	0.000761534
9.03	-0.0349382	0.000760919
9.04	-0.0351098	0.000760329
9.05	-0.0352775	0.000759766
9.06	-0.0354414	0.000759229
9.07	-0.0356015	0.000758717
9.08	-0.0357577	0.000758229
9.09	-0.0359099	0.000757765
9.1	-0.0360583	0.000757325
9.11	-0.0362028	0.000756907
9.12	-0.0363434	0.000756512
9.13	-0.0364801	0.000756138
9.14	-0.0366128	0.000755786
9.15	-0.0367417	0.000755454
9.16	-0.0368666	0.000755142
9.17	-0.0369875	0.000754849
9.18	-0.0371046	0.000754575
9.19	-0.0372177	0.000754319
9.2	-0.0373268	0.000754081
9.21	-0.037432	0.00075386
9.22	-0.0375333	0.000753655
9.23	-0.0376306	0.000753465
9.24	-0.0377239	0.000753291
9.25	-0.0378133	0.000753131
9.26	-0.0378988	0.000752985
9.27	-0.0379802	0.000752852
9.28	-0.0380578	0.000752732
9.29	-0.0381313	0.000752624
9.3	-0.0382009	0.000752527
9.31	-0.0382666	0.000752441
9.32	-0.0383283	0.000752364
9.33	-0.038386	0.000752298
9.34	-0.0384398	0.00075224
9.35	-0.0384897	0.00075219
9.36	-0.0385356	0.000752148
9.37	-0.0385776	0.000752113
9.38	-0.0386156	0.000752084
9.39	-0.0386497	0.00075206
9.4	-0.0386799	0.000752042
9.41	-0.0387061	0.000752028
9.42	-0.0387284	0.000752018
9.43	-0.0387468	0.000752012
9.44	-0.0387613	0.000752007
9.45	-0.0387719	0.000752005
9.46	-0.0387786	0.000752004
9.47	-0.0387814	0.000752004
9.48	-0.0387804	0.000752004
9.49	-0.0387754	0.000752003
9.5	-0.0387666	0.000752002
9.51	-0.038754	0.000751999
9.52	-0.0387375	0.000751993
9.53	-0.0387172	0.000751985
9.54	-0.038693	0.000751973
9.55	-0.038665	0.000751957
9.56	-0.0386332	0.000751937
9.57	-0.0385976	0.000751912
9.58	-0.0385583	0.000751881
9.59	-0.0385151	0.000751844
9.6	-0.0384682	0.0007518
9.61	-0.0384176	0.000751748
9.62	-0.0383632	0.000751689
9.63	-0.0383051	0.000751621
9.64	-0.0382432	0.000751545
9.65	-0.0381777	0.000751459
9.66	-0.0381085	0.000751363
9.67	-0.0380357	0.000751257
9.68	-0.0379591	0.00075114
9.69	-0.037879	0.000751011
9.7	-0.0377952	0.000750871
9.71	-0.0377078	0.000750718
9.72	-0.0376168	0.000750553
9.73	-0.0375222	0.000750374
9.74	-0.0374241	0.000750181
9.75	-0.0373224	0.000749974
9.76	-0.0372172	0.000749753
9.77	-0.0371085	0.000749517
9.78	-0.0369963	0.000749265
9.79	-0.0368807	0.000748997
9.8	-0.0367616	0.000748714
9.81	-0.036639	0.000748413
9.82	-0.036513	0.000748096
9.83	-0.0363837	0.000747761
9.84	-0.0362509	0.000747409
9.85	-0.0361148	0.000747038
9.86	-0.0359754	0.000746649
9.87	-0.0358327	0.000746242
9.88	-0.0356866	0.000745815
9.89	-0.0355373	0.000745369
9.9	-0.0353848	0.000744904
9.91	-0.035229	0.000744418
9.92	-0.03507	0.000743913
9.93	-0.0349078	0.000743387
9.94	-0.0347424	0.00074284
9.95	-0.0345739	0.000742272
9.96	-0.0344023	0.000741683
9.97	-0.0342276	0.000741072
9.98	-0.0340498	0.00074044
9.99	-0.033869	0.000739786
10	-0.0336852	0.00073911
10.01	-0.0334983	0.000738412
10.02	-0.0333085	0.000737692
10.03	-0.0331158	0.000736948
10.04	-0.0329201	0.000736183
10.05	-0.0327215	0.000735394
10.06	-0.03252	0.000734582
10.07	-0.0323157	0.000733747
10.08	-0.0321086	0.000732889
10.09	-0.0318987	0.000732008
10.1	-0.031686	0.000731103
10.11	-0.0314706	0.000730175
10.12	-0.0312525	0.000729224
10.13	-0.0310316	0.000728248
10.14	-0.0308081	0.000727249
10.15	-0.030582	0.000726227
10.16	-0.0303533	0.000725181
10.17	-0.030122	0.000724111
10.18	-0.0298882	0.000723017
10.19	-0.0296518	0.0007219
10.2	-0.029413	0.000720759
10.21	-0.0291717	0.000719594
10.22	-0.0289279	0.000718406
10.23	-0.0286818	0.000717194
10.24	-0.0284333	0.000715959
10.25	-0.0281824	0.0007147
10.26	-0.0279292	0.000713419
10.27	-0.0276738	0.000712113
10.28	-0.0274161	0.000710785
10.29	-0.0271561	0.000709434
10.3	-0.026894	0.000708059
10.31	-0.0266297	0.000706662
10.32	-0.0263633	0.000705243
10.33	-0.0260948	0.000703801
10.34	-0.0258242	0.000702336
10.35	-0.0255515	0.00070085
10.36	-0.0252769	0.000699341
10.37	-0.0250003	0.000697811
10.38	-0.0247217	0.000696259
10.39	-0.0244412	0.000694685
10.4	-0.0241589	0.000693091
10.41	-0.0238747	0.000691475
10.42	-0.0235886	0.000689839
10.43	-0.0233008	0.000688182
10.44	-0.0230112	0.000686505
10.45	-0.02272	0.000684808
10.46	-0.022427	0.000683092
10.47	-0.0221324	0.000681356
10.48	-0.0218361	0.0006796
10.49	-0.0215383	0.000677826
10.5	-0.0212389	0.000676033
10.51	-0.020938	0.000674222
10.52	-0.0206356	0.000672393
10.53	-0.0203317	0.000670547
10.54	-0.0200264	0.000668683
10.55	-0.0197197	0.000666801
10.56	-0.0194117	0.000664904
10.57	-0.0191023	0.00066299
10.58	-0.0187917	0.000661059
10.59	-0.0184798	0.000659114
10.6	-0.0181666	0.000657153
10.61	-0.0178523	0.000655177
10.62	-0.0175368	0.000653186
10.63	-0.0172202	0.000651182
10.64	-0.0169025	0.000649163
10.65	-0.0165838	0.000647131
10.66	-0.016264	0.000645086
10.67	-0.0159433	0.000643029
10.68	-0.0156216	0.000640959
10.69	-0.015299	0.000638877
10.7	-0.0149755	0.000636784
10.71	-0.0146511	0.00063468
10.72	-0.014326	0.000632566
10.73	-0.014	0.000630441
10.74	-0.0136733	0.000628306
10.75	-0.0133459	0.000626162
10.76	-0.0130178	0.000624009
10.77	-0.0126891	0.000621848
10.78	-0.0123598	0.000619679
10.79	-0.0120298	0.000617502
10.8	-0.0116994	0.000615318
10.81	-0.0113684	0.000613127
10.82	-0.011037	0.00061093
10.83	-0.0107051	0.000608727
10.84	-0.0103728	0.000606519
10.85	-0.0100401	0.000604305
10.86	-0.00970714	0.000602088
10.87	-0.00937383	0.000599866
10.88	-0.00904026	0.00059764
10.89	-0.00870645	0.000595412
10.9	-0.00837243	0.00059318
10.91	-0.00803825	0.000590947
10.92	-0.00770393	0.000588711
10.93	-0.00736951	0.000586475
10.94	-0.00703502	0.000584237
10.95	-0.00670049	0.000581999
10.96	-0.00636597	0.000579761
10.97	-0.00603148	0.000577523
10.98	-0.00569705	0.000575286
10.99	-0.00536272	0.000573051
11	-0.00502853	0.000570817
11.01	-0.0046945	0.000568585
11.02	-0.00436067	0.000566357
11.03	-0.00402707	0.000564131
11.04	-0.00369373	0.000561909
11.05	-0.00336069	0.00055969
11.06	-0.00302798	0.000557476
11.07	-0.00269564	0.000555267
11.08	-0.00236368	0.000553063
11.09	-0.00203216	0.000550865
11.1	-0.00170109	0.000548673
11.11	-0.00137052	0.000546488
11.12	-0.00104047	0.000544309
11.13	-0.000710975	0.000542138
11.14	-0.000382067	0.000539974
11.15	-5.37783e-05	0.000537819
11.16	0.00027386	0.000535672
11.17	0.000600816	0.000533534
11.18	0.000927059	0.000531405
11.19	0.00125256	0.000529286
11.2	0.00157728	0.000527177
11.21	0.0019012	0.000525079
11.22	0.00222428	0.000522991
11.23	0.00254649	0.000520915
11.24	0.0028678	0.00051885
11.25	0.00318819	0.000516797
11.26	0.00350761	0.000514756
11.27	0.00382605	0.000512728
11.28	0.00414347	0.000510713
11.29	0.00445984	0.000508711
11.3	0.00477513	0.000506723
11.31	0.00508932	0.000504749
11.32	0.00540237	0.000502789
11.33	0.00571426	0.000500843
11.34	0.00602495	0.000498913
11.35	0.00633442	0.000496997
11.36	0.00664263	0.000495097
11.37	0.00694957	0.000493213
11.38	0.0072552	0.000491345
11.39	0.0075595	0.000489493
11.4	0.00786243	0.000487658
11.41	0.00816397	0.000485839
11.42	0.00846409	0.000484038
11.43	0.00876277	0.000482253
11.44	0.00905998	0.000480487
11.45	0.00935569	0.000478738
11.46	0.00964987	0.000477007
11.47	0.0099425	0.000475294
11.48	0.0102335	0.0004736
11.49	0.010523	0.000471925
11.5	0.0108108	0.000470268
11.51	0.011097	0.00046863
11.52	0.0113815	0.000467011
11.53	0.0116642	0.000465412
11.54	0.0119453	0.000463832
11.55	0.0122246	0.000462272
11.56	0.0125021	0.000460732
11.57	0.0127778	0.000459212
11.58	0.0130517	0.000457711
11.59	0.0133237	0.000456231
11.6	0.0135939	0.000454772
11.61	0.0138621	0.000453332
11.62	0.0141285	0.000451914
11.63	0.0143929	0.000450516
11.64	0.0146553	0.000449138
11.65	0.0149157	0.000447782
11.66	0.0151742	0.000446446
11.67	0.0154306	0.000445131
11.68	0.0156849	0.000443837
11.69	0.0159372	0.000442564
11.7	0.0161873	0.000441313
11.71	0.0164354	0.000440082
11.72	0.0166813	0.000438873
11.73	0.0169251	0.000437684
11.74	0.0171667	0.000436517
11.75	0.017406	0.000435371
11.76	0.0176432	0.000434246
11.77	0.0178781	0.000433142
11.78	0.0181108	0.000432059
11.79	0.0183412	0.000430997
11.8	0.0185693	0.000429957
11.81	0.0187951	0.000428937
11.82	0.0190186	0.000427938
11.83	0.0192397	0.00042696
11.84	0.0194585	0.000426003
11.85	0.0196749	0.000425067
11.86	0.0198888	0.000424151
11.87	0.0201004	0.000423256
11.88	0.0203095	0.000422381
11.89	0.0205162	0.000421527
11.9	0.0207205	0.000420693
11.91	0.0209222	0.000419878
11.92	0.0211215	0.000419084
11.93	0.0213182	0.00041831
11.94	0.0215124	0.000417556
11.95	0.0217041	0.000416821
11.96	0.0218933	0.000416105
11.97	0.0220798	0.000415409
11.98	0.0222638	0.000414732
11.99	0.0224452	0.000414074
12	0.022624	0.000413435
12.01	0.0228002	0.000412814
12.02	0.0229737	0.000412211
12.03	0.0231446	0.000411627
12.04	0.0233129	0.000411061
12.05	0.0234785	0.000410513
12.06	0.0236414	0.000409982
12.07	0.0238016	0.000409468
12.08	0.0239591	0.000408972
12.09	0.024114	0.000408493
12.1	0.0242661	0.00040803
12.11	0.0244154	0.000407584
12.12	0.0245621	0.000407154
12.13	0.024706	0.00040674
12.14	0.0248471	0.000406341
12.15	0.0249855	0.000405958
12.16	0.0251211	0.000405591
12.17	0.0252539	0.000405238
12.18	0.0253839	0.0004049
12.19	0.0255111	0.000404576
12.2	0.0256356	0.000404266
12.21	0.0257572	0.00040397
12.22	0.025876	0.000403688
12.23	0.025992	0.000403419
12.24	0.0261051	0.000403163
12.25	0.0262154	0.00040292
12.26	0.0263229	0.000402688
12.27	0.0264275	0.00040247
12.28	0.0265293	0.000402262
12.29	0.0266283	0.000402067
12.3	0.0267243	0.000401882
12.31	0.0268175	0.000401708
12.32	0.0269079	0.000401545
12.33	0.0269954	0.000401392
12.34	0.02708	0.000401249
12.35	0.0271617	0.000401115
12.36	0.0272406	0.000400991
12.37	0.0273165	0.000400875
12.38	0.0273896	0.000400768
12.39	0.0274598	0.00040067
12.4	0.0275272	0.000400579
12.41	0.0275916	0.000400496
12.42	0.0276532	0.00040042
12.43	0.0277119	0.000400351
12.44	0.0277676	0.000400289
12.45	0.0278206	0.000400233
12.46	0.0278706	0.000400183
12.47	0.0279177	0.000400138
12.48	0.027962	0.000400099
12.49	0.0280033	0.000400065
12.5	0.0280418	0.000400035
12.51	0.0280774	0.00040001
12.52	0.0281102	0.000399989
12.53	0.02814	0.000399971
12.54	0.028167	0.000399956
12.55	0.0281911	0.000399945
12.56	0.0282124	0.000399935
12.57	0.0282308	0.000399929
12.58	0.0282463	0.000399924
12.59	0.028259	0.000399921
12.6	0.0282689	0.000399919
12.61	0.0282759	0.000399918
12.62	0.02828	0.000399917
12.63	0.0282813	0.000399917
12.64	0.0282798	0.000399917
12.65	0.0282755	0.000399917
12.66	0.0282684	0.000399916
12.67	0.0282584	0.000399914
12.68	0.0282457	0.000399911
12.69	0.0282301	0.000399906
12.7	0.0282118	0.000399899
12.71	0.0281906	0.00039989
12.72	0.0281668	0.000399879
12.73	0.0281401	0.000399864
12.74	0.0281107	0.000399847
12.75	0.0280785	0.000399826
12.76	0.0280436	0.000399802
12.77	0.0280059	0.000399774
12.78	0.0279656	0.000399741
12.79	0.0279225	0.000399704
12.8	0.0278767	0.000399662
12.81	0.0278283	0.000399615
12.82	0.0277771	0.000399563
12.83	0.0277233	0.000399505
12.84	0.0276668	0.000399441
12.85	0.0276076	0.000399371
12.86	0.0275458	0.000399294
12.87	0.0274814	0.000399211
12.88	0.0274144	0.000399122
12.89	0.0273448	0.000399025
12.9	0.0272725	0.00039892
12.91	0.0271977	0.000398808
12.92	0.0271204	0.000398689
12.93	0.0270404	0.000398561
12.94	0.026958	0.000398425
12.95	0.026873	0.00039828
12.96	0.0267855	0.000398127
12.97	0.0266954	0.000397965
12.98	0.0266029	0.000397794
12.99	0.026508	0.000397613
13	0.0264105	0.000397424
13.01	0.0263107	0.000397224
13.02	0.0262084	0.000397015
13.03	0.0261036	0.000396795
13.04	0.0259965	0.000396566
13.05	0.025887	0.000396326
13.06	0.0257752	0.000396076
13.07	0.0256609	0.000395815
13.08	0.0255444	0.000395543
13.09	0.0254255	0.000395261
13.1	0.0253043	0.000394967
13.11	0.0251809	0.000394662
13.12	0.0250551	0.000394346
13.13	0.0249272	0.000394018
13.14	0.0247969	0.000393679
13.15	0.0246645	0.000393328
13.16	0.0245299	0.000392966
13.17	0.0243931	0.000392591
13.18	0.0242541	0.000392205
13.19	0.024113	0.000391807
13.2	0.0239697	0.000391396
13.21	0.0238244	0.000390974
13.22	0.0236769	0.000390539
13.23	0.0235274	0.000390092
13.24	0.0233758	0.000389632
13.25	0.0232222	0.00038916
13.26	0.0230666	0.000388676
13.27	0.022909	0.000388179
13.28	0.0227494	0.00038767
13.29	0.0225879	0.000387148
13.3	0.0224244	0.000386614
13.31	0.022259	0.000386067
13.32	0.0220917	0.000385507
13.33	0.0219226	0.000384935
13.34	0.0217516	0.00038435
13.35	0.0215788	0.000383752
13.36	0.0214041	0.000383142
13.37	0.0212277	0.00038252
13.38	0.0210495	0.000381885
13.39	0.0208695	0.000381237
13.4	0.0206879	0.000380577
13.41	0.0205045	0.000379904
13.42	0.0203194	0.00037922
13.43	0.0201327	0.000378522
13.44	0.0199443	0.000377813
13.45	0.0197544	0.000377091
13.46	0.0195628	0.000376357
13.47	0.0193697	0.000375611
13.48	0.019175	0.000374853
13.49	0.0189788	0.000374083
13.5	0.018781	0.000373301
13.51	0.0185818	0.000372507
13.52	0.0183812	0.000371702
13.53	0.0181791	0.000370885
13.54	0.0179756	0.000370057
13.55	0.0177707	0.000369217
13.56	0.0175644	0.000368366
13.57	0.0173568	0.000367504
13.58	0.0171479	0.000366631
13.59	0.0169377	0.000365748
13.6	0.0167262	0.000364853
13.61	0.0165135	0.000363948
13.62	0.0162995	0.000363032
13.63	0.0160843	0.000362106
13.64	0.015868	0.00036117
13.65	0.0156505	0.000360224
13.66	0.0154319	0.000359268
13.67	0.0152122	0.000358303
13.68	0.0149913	0.000357328
13.69	0.0147695	0.000356343
13.7	0.0145466	0.000355349
13.71	0.0143227	0.000354347
13.72	0.0140978	0.000353335
13.73	0.0138719	0.000352315
13.74	0.0136452	0.000351287
13.75	0.0134175	0.00035025
13.76	0.0131889	0.000349205
13.77	0.0129595	0.000348152
13.78	0.0127292	0.000347091
13.79	0.0124981	0.000346023
13.8	0.0122662	0.000344948
13.81	0.0120336	0.000343866
13.82	0.0118002	0.000342776
13.83	0.0115661	0.000341681
13.84	0.0113314	0.000340578
13.85	0.0110959	0.00033947
13.86	0.0108599	0.000338355
13.87	0.0106232	0.000337235
13.88	0.0103859	0.000336109
13.89	0.0101481	0.000334977
13.9	0.00990968	0.000333841
13.91	0.00967079	0.000332699
13.92	0.00943141	0.000331553
13.93	0.00919157	0.000330403
13.94	0.00895128	0.000329248
13.95	0.00871059	0.000328089
13.96	0.0084695	0.000326927
13.97	0.00822805	0.000325761
13.98	0.00798626	0.000324592
13.99	0.00774416	0.00032342
14	0.00750176	0.000322244
14.01	0.0072591	0.000321067
14.02	0.0070162	0.000319887
14.03	0.00677309	0.000318705
14.04	0.00652978	0.000317521
14.05	0.00628631	0.000316335
14.06	0.0060427	0.000315148
14.07	0.00579897	0.00031396
14.08	0.00555514	0.000312771
14.09	0.00531125	0.000311581
14.1	0.00506732	0.000310391
14.11	0.00482336	0.000309201
14.12	0.00457942	0.000308011
14.13	0.0043355	0.000306821
14.14	0.00409164	0.000305632
14.15	0.00384785	0.000304443
14.16	0.00360417	0.000303255
14.17	0.00336061	0.000302069
14.18	0.00311721	0.000300884
14.19	0.00287398	0.000299701
14.2	0.00263095	0.00029852
14.21	0.00238814	0.00029734
14.22	0.00214558	0.000296164
14.23	0.00190329	0.00029499
14.24	0.00166129	0.000293818
14.25	0.00141961	0.00029265
14.26	0.00117827	0.000291485
14.27	0.000937299	0.000290324
14.28	0.000696713	0.000289166
14.29	0.000456538	0.000288013
14.3	0.000216797	0.000286863
14.31	-2.24863e-05	0.000285718
14.32	-0.000261289	0.000284577
14.33	-0.000499589	0.000283442
14.34	-0.000737363	0.000282311
14.35	-0.000974588	0.000281185
14.36	-0.00121124	0.000280065
14.37	-0.0014473	0.000278951
14.38	-0.00168275	0.000277842
14.39	-0.00191755	0.000276739
14.4	-0.0021517	0.000275643
14.41	-0.00238516	0.000274553
14.42	-0.00261791	0.000273469
14.43	-0.00284994	0.000272393
14.44	-0.00308123	0.000271323
14.45	-0.00331174	0.00027026
14.46	-0.00354146	0.000269205
14.47	-0.00377037	0.000268157
14.48	-0.00399844	0.000267116
14.49	-0.00422566	0.000266084
14.5	-0.004452	0.000265059
14.51	-0.00467745	0.000264043
14.52	-0.00490198	0.000263034
14.53	-0.00512557	0.000262034
14.54	-0.0053482	0.000261043
14.55	-0.00556985	0.000260061
14.56	-0.0057905	0.000259087
14.57	-0.00601014	0.000258122
14.58	-0.00622873	0.000257166
14.59	-0.00644627	0.00025622
14.6	-0.00666272	0.000255283
14.61	-0.00687808	0.000254355
14.62	-0.00709232	0.000253437
14.63	-0.00730543	0.000252529
14.64	-0.00751737	0.000251631
14.65	-0.00772815	0.000250742
14.66	-0.00793773	0.000249864
14.67	-0.0081461	0.000248995
14.68	-0.00835324	0.000248137
14.69	-0.00855913	0.000247289
14.7	-0.00876375	0.000246452
14.71	-0.00896709	0.000245625
14.72	-0.00916913	0.000244809
14.73	-0.00936985	0.000244003
14.74	-0.00956923	0.000243208
14.75	-0.00976726	0.000242423
14.76	-0.00996392	0.00024165
14.77	-0.0101592	0.000240887
14.78	-0.010353	0.000240136
14.79	-0.0105455	0.000239395
14.8	-0.0107365	0.000238665
14.81	-0.010926	0.000237947
14.82	-0.0111141	0.000237239
14.83	-0.0113007	0.000236543
14.84	-0.0114858	0.000235858
14.85	-0.0116694	0.000235184
14.86	-0.0118514	0.000234521
14.87	-0.0120319	0.000233869
14.88	-0.0122108	0.000233229
14.89	-0.0123882	0.0002326
14.9	-0.012564	0.000231982
14.91	-0.0127381	0.000231376
14.92	-0.0129106	0.00023078
14.93	-0.0130815	0.000230196
14.94	-0.0132508	0.000229623
14.95	-0.0134184	0.000229061
14.96	-0.0135843	0.000228511
14.97	-0.0137485	0.000227971
14.98	-0.013911	0.000227443
14.99	-0.0140719	0.000226926
15	-0.0142309	0.00022642
15.01	-0.0143883	0.000225925
15.02	-0.0145439	0.000225441
15.03	-0.0146977	0.000224967
15.04	-0.0148498	0.000224505
15.05	-0.015	0.000224053
15.06	-0.0151485	0.000223612
15.07	-0.0152951	0.000223182
15.08	-0.01544	0.000222763
15.09	-0.015583	0.000222354
15.1	-0.0157241	0.000221955
15.11	-0.0158634	0.000221567
15.12	-0.0160009	0.000221189
15.13	-0.0161365	0.000220822
15.14	-0.0162702	0.000220464
15.15	-0.0164019	0.000220117
15.16	-0.0165318	0.000219779
15.17	-0.0166598	0.000219452
15.18	-0.0167859	0.000219134
15.19	-0.01691	0.000218826
15.2	-0.0170322	0.000218527
15.21	-0.0171525	0.000218238
15.22	-0.0172708	0.000217958
15.23	-0.0173871	0.000217687
15.24	-0.0175015	0.000217426
15.25	-0.0176139	0.000217173
15.26	-0.0177243	0.000216929
15.27	-0.0178327	0.000216694
15.28	-0.0179391	0.000216468
15.29	-0.0180435	0.00021625
15.3	-0.0181459	0.00021604
15.31	-0.0182463	0.000215838
15.32	-0.0183447	0.000215645
15.33	-0.018441	0.000215459
15.34	-0.0185353	0.000215281
15.35	-0.0186275	0.000215111
15.36	-0.0187178	0.000214948
15.37	-0.0188059	0.000214793
15.38	-0.018892	0.000214645
15.39	-0.0189761	0.000214503
15.4	-0.019058	0.000214369
15.41	-0.019138	0.000214241
15.42	-0.0192158	0.00021412
15.43	-0.0192916	0.000214005
15.44	-0.0193653	0.000213896
15.45	-0.0194369	0.000213794
15.46	-0.0195064	0.000213697
15.47	-0.0195738	0.000213606
15.48	-0.0196392	0.000213521
15.49	-0.0197024	0.000213441
15.5	-0.0197636	0.000213366
15.51	-0.0198227	0.000213296
15.52	-0.0198796	0.000213231
15.53	-0.0199345	0.000213171
15.54	-0.0199872	0.000213115
15.55	-0.0200379	0.000213064
15.56	-0.0200865	0.000213017
15.57	-0.0201329	0.000212974
15.58	-0.0201773	0.000212934
15.59	-0.0202195	0.000212899
15.6	-0.0202596	0.000212867
15.61	-0.0202977	0.000212838
15.62	-0.0203336	0.000212812
15.63	-0.0203675	0.000212789
15.64	-0.0203992	0.000212769
15.65	-0.0204288	0.000212751
15.66	-0.0204563	0.000212736
15.67	-0.0204818	0.000212723
15.68	-0.0205051	0.000212712
15.69	-0.0205263	0.000212703
15.7	-0.0205455	0.000212696
15.71	-0.0205625	0.00021269
15.72	-0.0205775	0.000212685
15.73	-0.0205904	0.000212682
15.74	-0.0206012	0.00021268
15.75	-0.0206099	0.000212678
15.76	-0.0206165	0.000212677
15.77	-0.0206211	0.000212677
15.78	-0.0206236	0.000212677
15.79	-0.020624	0.000212677
15.8	-0.0206224	0.000212677
15.81	-0.0206187	0.000212676
15.82	-0.020613	0.000212676
15.83	-0.0206052	0.000212675
15.84	-0.0205954	0.000212673
15.85	-0.0205835	0.00021267
15.86	-0.0205696	0.000212666
15.87	-0.0205537	0.000212661
15.88	-0.0205357	0.000212654
15.89	-0.0205158	0.000212646
15.9	-0.0204938	0.000212637
15.91	-0.0204698	0.000212625
15.92	-0.0204438	0.000212612
15.93	-0.0204159	0.000212596
15.94	-0.0203859	0.000212578
15.95	-0.020354	0.000212558
15.96	-0.0203201	0.000212535
15.97	-0.0202842	0.000212509
15.98	-0.0202464	0.000212481
15.99	-0.0202067	0.000212449
16	-0.020165	0.000212414
16.01	-0.0201214	0.000212376
16.02	-0.0200758	0.000212335
16.03	-0.0200283	0.000212289
16.04	-0.019979	0.000212241
16.05	-0.0199277	0.000212188
16.06	-0.0198745	0.000212132
16.07	-0.0198195	0.000212071
16.08	-0.0197626	0.000212006
16.09	-0.0197038	0.000211937
16.1	-0.0196432	0.000211864
16.11	-0.0195808	0.000211786
16.12	-0.0195165	0.000211703
16.13	-0.0194504	0.000211616
16.14	-0.0193824	0.000211523
16.15	-0.0193127	0.000211426
16.16	-0.0192412	0.000211324
16.17	-0.0191679	0.000211216
16.18	-0.0190928	0.000211104
16.19	-0.019016	0.000210986
16.2	-0.0189375	0.000210862
16.21	-0.0188572	0.000210733
16.22	-0.0187751	0.000210599
16.23	-0.0186914	0.000210458
16.24	-0.018606	0.000210312
16.25	-0.0185188	0.000210161
16.26	-0.01843	0.000210003
16.27	-0.0183396	0.000209839
16.28	-0.0182475	0.00020967
16.29	-0.0181537	0.000209494
16.3	-0.0180583	0.000209312
16.31	-0.0179614	0.000209124
16.32	-0.0178628	0.000208929
16.33	-0.0177626	0.000208729
16.34	-0.0176608	0.000208521
16.35	-0.0175575	0.000208308
16.36	-0.0174526	0.000208088
16.37	-0.0173462	0.000207862
16.38	-0.0172383	0.000207629
16.39	-0.0171289	0.000207389
16.4	-0.017018	0.000207143
16.41	-0.0169056	0.000206891
16.42	-0.0167917	0.000206631
16.43	-0.0166764	0.000206365
16.44	-0.0165597	0.000206093
16.45	-0.0164415	0.000205813
16.46	-0.0163219	0.000205528
16.47	-0.016201	0.000205235
16.48	-0.0160786	0.000204936
16.49	-0.0159549	0.000204629
16.5	-0.0158299	0.000204317
16.51	-0.0157035	0.000203997
16.52	-0.0155758	0.000203671
