t	Theta Euler	Energy
8.54	-0.0233692	0.000902487
8.55	-0.023724	0.000900079
8.56	-0.0240757	0.000897714
8.57	-0.0244244	0.000895391
8.58	-0.02477	0.000893111
8.59	-0.0251124	0.000890875
8.6	-0.0254517	0.000888681
8.61	-0.0257878	0.00088653
8.62	-0.0261207	0.000884422
8.63	-0.0264503	0.000882357
8.64	-0.0267767	0.000880334
8.65	-0.0270997	0.000878354
8.66	-0.0274194	0.000876417
8.67	-0.0277358	0.000874522
8.68	-0.0280488	0.000872669
8.69	-0.0283585	0.000870858
8.7	-0.0286646	0.00086909
8.71	-0.0289674	0.000867363
8.72	-0.0292667	0.000865677
8.73	-0.0295624	0.000864033
8.74	-0.0298547	0.00086243
8.75	-0.0301434	0.000860868
8.76	-0.0304286	0.000859347
8.77	-0.0307101	0.000857866
8.78	-0.0309881	0.000856425
8.79	-0.0312624	0.000855024
8.8	-0.0315331	0.000853663
8.81	-0.0318001	0.00085234
8.82	-0.0320634	0.000851057
8.83	-0.0323231	0.000849812
8.84	-0.032579	0.000848605
8.85	-0.0328311	0.000847436
8.86	-0.0330795	0.000846304
8.87	-0.0333241	0.00084521
8.88	-0.0335649	0.000844151
8.89	-0.0338019	0.00084313
8.9	-0.0340351	0.000842143
8.91	-0.0342644	0.000841192
8.92	-0.0344899	0.000840276
8.93	-0.0347115	0.000839395
8.94	-0.0349292	0.000838547
8.95	-0.035143	0.000837732
8.96	-0.0353528	0.000836951
8.97	-0.0355588	0.000836202
8.98	-0.0357608	0.000835485
8.99	-0.0359588	0.000834799
9	-0.0361528	0.000834144
9.01	-0.0363429	0.000833519
9.02	-0.036529	0.000832924
9.03	-0.036711	0.000832359
9.04	-0.0368891	0.000831822
9.05	-0.0370631	0.000831313
9.06	-0.0372331	0.000830831
9.07	-0.037399	0.000830376
9.08	-0.0375609	0.000829948
9.09	-0.0377187	0.000829545
9.1	-0.0378725	0.000829167
9.11	-0.0380222	0.000828814
9.12	-0.0381677	0.000828484
9.13	-0.0383092	0.000828178
9.14	-0.0384466	0.000827894
9.15	-0.0385799	0.000827632
9.16	-0.0387091	0.000827392
9.17	-0.0388341	0.000827172
9.18	-0.0389551	0.000826972
9.19	-0.0390719	0.000826791
9.2	-0.0391846	0.000826629
9.21	-0.0392931	0.000826484
9.22	-0.0393975	0.000826357
9.23	-0.0394978	0.000826247
9.24	-0.0395939	0.000826153
9.25	-0.0396859	0.000826073
9.26	-0.0397738	0.000826009
9.27	-0.0398575	0.000825958
9.28	-0.039937	0.000825921
9.29	-0.0400125	0.000825896
9.3	-0.0400837	0.000825882
9.31	-0.0401508	0.00082588
9.32	-0.0402138	0.000825889
9.33	-0.0402727	0.000825907
9.34	-0.0403274	0.000825934
9.35	-0.0403779	0.00082597
9.36	-0.0404244	0.000826013
9.37	-0.0404667	0.000826063
9.38	-0.0405049	0.00082612
9.39	-0.0405389	0.000826182
9.4	-0.0405688	0.000826249
9.41	-0.0405947	0.00082632
9.42	-0.0406164	0.000826395
9.43	-0.040634	0.000826473
9.44	-0.0406475	0.000826553
9.45	-0.0406569	0.000826635
9.46	-0.0406623	0.000826718
9.47	-0.0406635	0.0008268
9.48	-0.0406607	0.000826883
9.49	-0.0406538	0.000826964
9.5	-0.0406429	0.000827043
9.51	-0.040628	0.00082712
9.52	-0.040609	0.000827194
9.53	-0.0405859	0.000827264
9.54	-0.0405589	0.00082733
9.55	-0.0405279	0.000827391
9.56	-0.0404928	0.000827447
9.57	-0.0404538	0.000827496
9.58	-0.0404108	0.000827538
9.59	-0.0403639	0.000827573
9.6	-0.040313	0.0008276
9.61	-0.0402581	0.000827618
9.62	-0.0401994	0.000827627
9.63	-0.0401367	0.000827627
9.64	-0.0400702	0.000827616
9.65	-0.0399997	0.000827594
9.66	-0.0399254	0.00082756
9.67	-0.0398473	0.000827515
9.68	-0.0397653	0.000827456
9.69	-0.0396795	0.000827385
9.7	-0.0395899	0.0008273
9.71	-0.0394965	0.000827201
9.72	-0.0393993	0.000827088
9.73	-0.0392983	0.000826959
9.74	-0.0391937	0.000826815
9.75	-0.0390853	0.000826654
9.76	-0.0389732	0.000826477
9.77	-0.0388574	0.000826283
9.78	-0.038738	0.000826071
9.79	-0.0386149	0.000825841
9.8	-0.0384882	0.000825593
9.81	-0.0383578	0.000825326
9.82	-0.0382239	0.00082504
9.83	-0.0380864	0.000824735
9.84	-0.0379454	0.000824409
9.85	-0.0378009	0.000824063
9.86	-0.0376528	0.000823696
9.87	-0.0375013	0.000823308
9.88	-0.0373462	0.000822899
9.89	-0.0371878	0.000822468
9.9	-0.0370259	0.000822015
9.91	-0.0368607	0.000821539
9.92	-0.036692	0.00082104
9.93	-0.0365201	0.000820519
9.94	-0.0363448	0.000819974
9.95	-0.0361661	0.000819406
9.96	-0.0359843	0.000818814
9.97	-0.0357991	0.000818197
9.98	-0.0356108	0.000817557
9.99	-0.0354192	0.000816892
10	-0.0352244	0.000816202
10.01	-0.0350265	0.000815487
10.02	-0.0348255	0.000814747
10.03	-0.0346214	0.000813982
10.04	-0.0344142	0.000813191
10.05	-0.0342039	0.000812375
10.06	-0.0339907	0.000811532
10.07	-0.0337744	0.000810664
10.08	-0.0335552	0.00080977
10.09	-0.033333	0.00080885
10.1	-0.0331079	0.000807904
10.11	-0.03288	0.000806931
10.12	-0.0326491	0.000805932
10.13	-0.0324155	0.000804907
10.14	-0.0321791	0.000803855
10.15	-0.0319398	0.000802777
10.16	-0.0316979	0.000801672
10.17	-0.0314532	0.000800541
10.18	-0.0312059	0.000799383
10.19	-0.0309559	0.000798199
10.2	-0.0307033	0.000796988
10.21	-0.0304481	0.000795751
10.22	-0.0301903	0.000794487
10.23	-0.02993	0.000793197
10.24	-0.0296672	0.000791881
10.25	-0.029402	0.000790538
10.26	-0.0291343	0.00078917
10.27	-0.0288642	0.000787776
10.28	-0.0285917	0.000786355
10.29	-0.0283169	0.000784909
10.3	-0.0280398	0.000783438
10.31	-0.0277604	0.000781941
10.32	-0.0274787	0.000780418
10.33	-0.0271949	0.000778871
10.34	-0.0269088	0.000777298
10.35	-0.0266207	0.000775701
10.36	-0.0263304	0.00077408
10.37	-0.026038	0.000772434
10.38	-0.0257435	0.000770763
10.39	-0.0254471	0.000769069
10.4	-0.0251487	0.000767352
10.41	-0.0248483	0.000765611
10.42	-0.024546	0.000763846
10.43	-0.0242418	0.000762059
10.44	-0.0239358	0.00076025
10.45	-0.023628	0.000758418
10.46	-0.0233184	0.000756564
10.47	-0.023007	0.000754688
10.48	-0.022694	0.000752791
10.49	-0.0223793	0.000750873
10.5	-0.0220629	0.000748934
10.51	-0.0217449	0.000746975
10.52	-0.0214254	0.000744995
10.53	-0.0211043	0.000742996
10.54	-0.0207817	0.000740978
10.55	-0.0204576	0.00073894
10.56	-0.0201322	0.000736884
10.57	-0.0198053	0.00073481
10.58	-0.0194771	0.000732718
10.59	-0.0191475	0.000730608
10.6	-0.0188166	0.000728482
10.61	-0.0184846	0.000726339
10.62	-0.0181512	0.000724179
10.63	-0.0178167	0.000722004
10.64	-0.0174811	0.000719813
10.65	-0.0171443	0.000717608
10.66	-0.0168065	0.000715387
10.67	-0.0164676	0.000713153
10.68	-0.0161278	0.000710905
10.69	-0.0157869	0.000708644
10.7	-0.0154452	0.000706371
10.71	-0.0151025	0.000704085
10.72	-0.014759	0.000701787
10.73	-0.0144146	0.000699478
10.74	-0.0140695	0.000697158
10.75	-0.0137236	0.000694828
10.76	-0.013377	0.000692487
10.77	-0.0130297	0.000690138
10.78	-0.0126818	0.000687779
10.79	-0.0123333	0.000685412
10.8	-0.0119842	0.000683037
10.81	-0.0116345	0.000680654
10.82	-0.0112844	0.000678265
10.83	-0.0109338	0.000675869
10.84	-0.0105828	0.000673467
10.85	-0.0102314	0.000671059
10.86	-0.00987959	0.000668647
10.87	-0.0095275	0.00066623
10.88	-0.00917512	0.000663809
10.89	-0.0088225	0.000661384
10.9	-0.00846966	0.000658957
10.91	-0.00811665	0.000656527
10.92	-0.0077635	0.000654095
10.93	-0.00741024	0.000651662
10.94	-0.00705691	0.000649227
10.95	-0.00670355	0.000646792
10.96	-0.00635018	0.000644357
10.97	-0.00599686	0.000641923
10.98	-0.0056436	0.00063949
10.99	-0.00529046	0.000637058
11	-0.00493745	0.000634628
11.01	-0.00458462	0.000632201
11.02	-0.00423201	0.000629777
11.03	-0.00387964	0.000627356
11.04	-0.00352755	0.000624939
11.05	-0.00317578	0.000622527
11.06	-0.00282436	0.000620119
11.07	-0.00247332	0.000617717
11.08	-0.0021227	0.000615321
11.09	-0.00177254	0.000612931
11.1	-0.00142287	0.000610548
11.11	-0.00107372	0.000608173
11.12	-0.00072512	0.000605805
11.13	-0.000377114	0.000603445
11.14	-2.97312e-05	0.000601094
11.15	0.000316995	0.000598752
11.16	0.00066303	0.00059642
11.17	0.00100834	0.000594098
11.18	0.0013529	0.000591786
11.19	0.00169666	0.000589485
11.2	0.0020396	0.000587195
11.21	0.00238169	0.000584917
11.22	0.00272289	0.000582651
11.23	0.00306316	0.000580398
11.24	0.00340249	0.000578157
11.25	0.00374083	0.00057593
11.26	0.00407815	0.000573717
11.27	0.00441443	0.000571518
11.28	0.00474962	0.000569333
11.29	0.0050837	0.000567163
11.3	0.00541664	0.000565008
11.31	0.0057484	0.000562869
11.32	0.00607896	0.000560746
11.33	0.00640829	0.000558639
11.34	0.00673634	0.000556549
11.35	0.0070631	0.000554476
11.36	0.00738854	0.00055242
11.37	0.00771261	0.000550382
11.38	0.0080353	0.000548361
11.39	0.00835657	0.000546359
11.4	0.0086764	0.000544375
11.41	0.00899475	0.00054241
11.42	0.00931159	0.000540464
11.43	0.00962691	0.000538538
11.44	0.00994066	0.000536631
11.45	0.0102528	0.000534744
11.46	0.0105634	0.000532877
11.47	0.0108723	0.00053103
11.48	0.0111795	0.000529204
11.49	0.011485	0.000527399
11.5	0.0117888	0.000525615
11.51	0.0120908	0.000523852
11.52	0.0123911	0.00052211
11.53	0.0126895	0.00052039
11.54	0.0129861	0.000518692
11.55	0.0132809	0.000517016
11.56	0.0135737	0.000515362
11.57	0.0138647	0.00051373
11.58	0.0141537	0.00051212
11.59	0.0144407	0.000510534
11.6	0.0147258	0.000508969
11.61	0.0150088	0.000507428
11.62	0.0152898	0.00050591
11.63	0.0155687	0.000504414
11.64	0.0158456	0.000502942
11.65	0.0161203	0.000501493
11.66	0.0163929	0.000500067
11.67	0.0166634	0.000498665
11.68	0.0169316	0.000497285
11.69	0.0171977	0.00049593
11.7	0.0174615	0.000494598
11.71	0.0177231	0.000493289
11.72	0.0179824	0.000492004
11.73	0.0182395	0.000490742
11.74	0.0184942	0.000489505
11.75	0.0187466	0.00048829
11.76	0.0189966	0.000487099
11.77	0.0192443	0.000485932
11.78	0.0194895	0.000484788
11.79	0.0197324	0.000483668
11.8	0.0199728	0.000482571
11.81	0.0202107	0.000481497
11.82	0.0204462	0.000480447
11.83	0.0206792	0.00047942
11.84	0.0209097	0.000478416
11.85	0.0211376	0.000477435
11.86	0.021363	0.000476477
11.87	0.0215859	0.000475542
11.88	0.0218061	0.00047463
11.89	0.0220238	0.000473741
11.9	0.0222388	0.000472874
11.91	0.0224512	0.000472029
11.92	0.022661	0.000471206
11.93	0.0228681	0.000470406
11.94	0.0230725	0.000469627
11.95	0.0232742	0.000468871
11.96	0.0234732	0.000468136
11.97	0.0236695	0.000467422
11.98	0.0238631	0.000466729
11.99	0.0240539	0.000466058
12	0.0242419	0.000465407
12.01	0.0244271	0.000464777
12.02	0.0246096	0.000464167
12.03	0.0247892	0.000463578
12.04	0.024966	0.000463008
12.05	0.02514	0.000462458
12.06	0.0253112	0.000461928
12.07	0.0254795	0.000461417
12.08	0.0256449	0.000460925
12.09	0.0258074	0.000460451
12.1	0.0259671	0.000459996
12.11	0.0261238	0.00045956
12.12	0.0262776	0.000459141
12.13	0.0264286	0.000458739
12.14	0.0265766	0.000458356
12.15	0.0267216	0.000457989
12.16	0.0268637	0.000457639
12.17	0.0270029	0.000457305
12.18	0.027139	0.000456988
12.19	0.0272723	0.000456686
12.2	0.0274025	0.0004564
12.21	0.0275297	0.000456129
12.22	0.027654	0.000455873
12.23	0.0277752	0.000455632
12.24	0.0278935	0.000455404
12.25	0.0280087	0.000455191
12.26	0.0281209	0.000454991
12.27	0.0282301	0.000454805
12.28	0.0283362	0.000454631
12.29	0.0284393	0.00045447
12.3	0.0285394	0.000454321
12.31	0.0286364	0.000454184
12.32	0.0287304	0.000454058
12.33	0.0288213	0.000453944
12.34	0.0289092	0.00045384
12.35	0.028994	0.000453747
12.36	0.0290758	0.000453663
12.37	0.0291545	0.000453589
12.38	0.0292301	0.000453525
12.39	0.0293027	0.000453469
12.4	0.0293721	0.000453422
12.41	0.0294386	0.000453383
12.42	0.0295019	0.000453352
12.43	0.0295622	0.000453328
12.44	0.0296194	0.000453312
12.45	0.0296736	0.000453302
12.46	0.0297246	0.000453298
12.47	0.0297726	0.0004533
12.48	0.0298176	0.000453308
12.49	0.0298594	0.000453321
12.5	0.0298982	0.000453338
12.51	0.029934	0.00045336
12.52	0.0299667	0.000453386
12.53	0.0299963	0.000453416
12.54	0.0300228	0.000453448
12.55	0.0300463	0.000453484
12.56	0.0300668	0.000453522
12.57	0.0300842	0.000453563
12.58	0.0300986	0.000453605
12.59	0.0301099	0.000453648
12.6	0.0301182	0.000453693
12.61	0.0301235	0.000453738
12.62	0.0301258	0.000453783
12.63	0.030125	0.000453829
12.64	0.0301212	0.000453874
12.65	0.0301144	0.000453918
12.66	0.0301047	0.00045396
12.67	0.0300919	0.000454002
12.68	0.0300761	0.000454041
12.69	0.0300574	0.000454079
12.7	0.0300357	0.000454113
12.71	0.030011	0.000454145
12.72	0.0299834	0.000454174
12.73	0.0299528	0.000454199
12.74	0.0299193	0.000454219
12.75	0.0298829	0.000454236
12.76	0.0298436	0.000454248
12.77	0.0298013	0.000454256
12.78	0.0297561	0.000454258
12.79	0.0297081	0.000454254
12.8	0.0296572	0.000454245
12.81	0.0296034	0.000454229
12.82	0.0295467	0.000454207
12.83	0.0294872	0.000454178
12.84	0.0294249	0.000454142
12.85	0.0293597	0.000454099
12.86	0.0292917	0.000454048
12.87	0.0292209	0.000453989
12.88	0.0291474	0.000453922
12.89	0.029071	0.000453847
12.9	0.0289919	0.000453762
12.91	0.0289101	0.000453669
12.92	0.0288255	0.000453567
12.93	0.0287382	0.000453455
12.94	0.0286482	0.000453333
12.95	0.0285555	0.000453201
12.96	0.0284601	0.000453059
12.97	0.028362	0.000452907
12.98	0.0282613	0.000452744
12.99	0.028158	0.00045257
13	0.0280521	0.000452385
13.01	0.0279435	0.000452189
13.02	0.0278323	0.000451981
13.03	0.0277186	0.000451761
13.04	0.0276023	0.00045153
13.05	0.0274835	0.000451287
13.06	0.0273622	0.000451031
13.07	0.0272384	0.000450763
13.08	0.027112	0.000450482
13.09	0.0269832	0.000450189
13.1	0.026852	0.000449882
13.11	0.0267183	0.000449563
13.12	0.0265822	0.000449231
13.13	0.0264436	0.000448885
13.14	0.0263028	0.000448526
13.15	0.0261595	0.000448153
13.16	0.0260139	0.000447767
13.17	0.025866	0.000447367
13.18	0.0257158	0.000446953
13.19	0.0255632	0.000446525
13.2	0.0254085	0.000446083
13.21	0.0252514	0.000445627
13.22	0.0250922	0.000445157
13.23	0.0249307	0.000444672
13.24	0.0247671	0.000444173
13.25	0.0246013	0.00044366
13.26	0.0244333	0.000443133
13.27	0.0242632	0.000442591
13.28	0.024091	0.000442034
13.29	0.0239168	0.000441463
13.3	0.0237404	0.000440878
13.31	0.0235621	0.000440278
13.32	0.0233817	0.000439663
13.33	0.0231993	0.000439034
13.34	0.023015	0.00043839
13.35	0.0228286	0.000437732
13.36	0.0226404	0.000437059
13.37	0.0224503	0.000436372
13.38	0.0222583	0.00043567
13.39	0.0220644	0.000434954
13.4	0.0218686	0.000434224
13.41	0.0216711	0.000433479
13.42	0.0214718	0.00043272
13.43	0.0212707	0.000431946
13.44	0.0210678	0.000431159
13.45	0.0208633	0.000430357
13.46	0.020657	0.000429542
13.47	0.0204491	0.000428712
13.48	0.0202395	0.000427869
13.49	0.0200283	0.000427012
13.5	0.0198155	0.000426141
13.51	0.0196011	0.000425257
13.52	0.0193851	0.000424359
13.53	0.0191677	0.000423448
13.54	0.0189487	0.000422524
13.55	0.0187282	0.000421587
13.56	0.0185063	0.000420637
13.57	0.018283	0.000419674
13.58	0.0180583	0.000418699
13.59	0.0178321	0.000417711
13.6	0.0176047	0.000416711
13.61	0.0173759	0.000415698
13.62	0.0171458	0.000414674
13.63	0.0169144	0.000413638
13.64	0.0166817	0.00041259
13.65	0.0164479	0.000411531
13.66	0.0162128	0.00041046
13.67	0.0159766	0.000409379
13.68	0.0157392	0.000408286
13.69	0.0155007	0.000407183
13.7	0.0152611	0.000406069
13.71	0.0150204	0.000404945
13.72	0.0147787	0.000403811
13.73	0.014536	0.000402667
13.74	0.0142922	0.000401513
13.75	0.0140476	0.00040035
13.76	0.0138019	0.000399178
13.77	0.0135554	0.000397996
13.78	0.0133079	0.000396806
13.79	0.0130596	0.000395607
13.8	0.0128105	0.0003944
13.81	0.0125606	0.000393185
13.82	0.0123098	0.000391962
13.83	0.0120584	0.000390732
13.84	0.0118062	0.000389494
13.85	0.0115533	0.000388249
13.86	0.0112997	0.000386997
13.87	0.0110455	0.000385739
13.88	0.0107906	0.000384474
13.89	0.0105352	0.000383203
13.9	0.0102792	0.000381927
13.91	0.0100226	0.000380645
13.92	0.00976554	0.000379357
13.93	0.00950799	0.000378065
13.94	0.00924997	0.000376768
13.95	0.00899152	0.000375466
13.96	0.00873266	0.00037416
13.97	0.00847342	0.00037285
13.98	0.00821382	0.000371536
13.99	0.0079539	0.000370219
14	0.00769367	0.000368899
14.01	0.00743317	0.000367576
14.02	0.00717242	0.000366251
14.03	0.00691145	0.000364923
14.04	0.00665028	0.000363593
14.05	0.00638895	0.000362261
14.06	0.00612747	0.000360928
14.07	0.00586588	0.000359594
14.08	0.00560419	0.000358259
14.09	0.00534245	0.000356923
14.1	0.00508067	0.000355586
14.11	0.00481887	0.00035425
14.12	0.00455709	0.000352914
14.13	0.00429536	0.000351578
14.14	0.00403369	0.000350243
14.15	0.00377211	0.000348908
14.16	0.00351066	0.000347576
14.17	0.00324935	0.000346244
14.18	0.00298821	0.000344915
14.19	0.00272727	0.000343587
14.2	0.00246655	0.000342262
14.21	0.00220608	0.000340939
14.22	0.00194589	0.00033962
14.23	0.00168599	0.000338303
14.24	0.00142642	0.00033699
14.25	0.00116721	0.00033568
14.26	0.000908363	0.000334374
14.27	0.000649921	0.000333073
14.28	0.000391904	0.000331776
14.29	0.000134339	0.000330483
14.3	-0.00012275	0.000329196
14.31	-0.000379338	0.000327913
14.32	-0.000635401	0.000326636
14.33	-0.000890914	0.000325365
14.34	-0.00114585	0.000324099
14.35	-0.00140019	0.00032284
14.36	-0.00165391	0.000321587
14.37	-0.00190698	0.00032034
14.38	-0.00215937	0.0003191
14.39	-0.00241108	0.000317867
14.4	-0.00266206	0.000316642
14.41	-0.0029123	0.000315424
14.42	-0.00316177	0.000314213
14.43	-0.00341045	0.00031301
14.44	-0.00365832	0.000311816
14.45	-0.00390535	0.00031063
14.46	-0.00415153	0.000309452
14.47	-0.00439681	0.000308283
14.48	-0.0046412	0.000307122
14.49	-0.00488465	0.000305971
14.5	-0.00512716	0.000304829
14.51	-0.00536869	0.000303696
14.52	-0.00560922	0.000302573
14.53	-0.00584874	0.00030146
14.54	-0.00608722	0.000300357
14.55	-0.00632463	0.000299264
14.56	-0.00656096	0.000298181
14.57	-0.00679619	0.000297108
14.58	-0.00703029	0.000296046
14.59	-0.00726324	0.000294994
14.6	-0.00749503	0.000293954
14.61	-0.00772562	0.000292924
14.62	-0.007955	0.000291906
14.63	-0.00818315	0.000290899
14.64	-0.00841005	0.000289903
14.65	-0.00863568	0.000288919
14.66	-0.00886001	0.000287946
14.67	-0.00908304	0.000286985
14.68	-0.00930473	0.000286036
14.69	-0.00952507	0.000285098
14.7	-0.00974403	0.000284173
14.71	-0.00996161	0.00028326
14.72	-0.0101778	0.000282359
14.73	-0.0103925	0.00028147
14.74	-0.0106058	0.000280594
14.75	-0.0108176	0.00027973
14.76	-0.011028	0.000278878
14.77	-0.0112368	0.000278039
14.78	-0.0114441	0.000277213
14.79	-0.0116499	0.000276399
14.8	-0.0118541	0.000275598
14.81	-0.0120568	0.00027481
14.82	-0.0122579	0.000274035
14.83	-0.0124573	0.000273272
14.84	-0.0126551	0.000272523
14.85	-0.0128513	0.000271786
14.86	-0.0130459	0.000271062
14.87	-0.0132387	0.000270351
14.88	-0.0134299	0.000269653
14.89	-0.0136193	0.000268968
14.9	-0.0138071	0.000268296
14.91	-0.0139931	0.000267636
14.92	-0.0141773	0.00026699
14.93	-0.0143598	0.000266357
14.94	-0.0145405	0.000265736
14.95	-0.0147194	0.000265128
14.96	-0.0148965	0.000264534
14.97	-0.0150717	0.000263952
14.98	-0.0152452	0.000263382
14.99	-0.0154167	0.000262826
15	-0.0155864	0.000262282
15.01	-0.0157542	0.000261751
15.02	-0.0159202	0.000261232
15.03	-0.0160842	0.000260726
15.04	-0.0162463	0.000260232
15.05	-0.0164064	0.000259751
15.06	-0.0165647	0.000259282
15.07	-0.0167209	0.000258825
15.08	-0.0168752	0.00025838
15.09	-0.0170275	0.000257948
15.1	-0.0171778	0.000257527
15.11	-0.0173262	0.000257119
15.12	-0.0174725	0.000256722
15.13	-0.0176167	0.000256337
15.14	-0.017759	0.000255963
15.15	-0.0178992	0.000255601
15.16	-0.0180373	0.00025525
15.17	-0.0181734	0.000254911
15.18	-0.0183074	0.000254582
15.19	-0.0184393	0.000254265
15.2	-0.0185691	0.000253958
15.21	-0.0186968	0.000253663
15.22	-0.0188224	0.000253378
15.23	-0.0189459	0.000253103
15.24	-0.0190672	0.000252839
15.25	-0.0191865	0.000252584
15.26	-0.0193035	0.00025234
15.27	-0.0194184	0.000252106
15.28	-0.0195312	0.000251882
15.29	-0.0196418	0.000251667
15.3	-0.0197502	0.000251462
15.31	-0.0198564	0.000251265
15.32	-0.0199605	0.000251078
15.33	-0.0200623	0.0002509
15.34	-0.020162	0.000250731
15.35	-0.0202594	0.00025057
15.36	-0.0203547	0.000250418
15.37	-0.0204477	0.000250274
15.38	-0.0205385	0.000250138
15.39	-0.020627	0.00025001
15.4	-0.0207134	0.000249889
15.41	-0.0207975	0.000249777
15.42	-0.0208793	0.000249671
15.43	-0.020959	0.000249573
15.44	-0.0210363	0.000249481
15.45	-0.0211115	0.000249397
15.46	-0.0211843	0.000249319
15.47	-0.0212549	0.000249247
15.48	-0.0213233	0.000249181
15.49	-0.0213894	0.000249122
15.5	-0.0214532	0.000249068
15.51	-0.0215148	0.00024902
15.52	-0.0215741	0.000248977
15.53	-0.0216311	0.00024894
15.54	-0.0216858	0.000248907
15.55	-0.0217383	0.000248879
15.56	-0.0217885	0.000248856
15.57	-0.0218364	0.000248837
15.58	-0.0218821	0.000248822
15.59	-0.0219255	0.000248811
15.6	-0.0219666	0.000248804
15.61	-0.0220054	0.000248801
15.62	-0.022042	0.0002488
15.63	-0.0220763	0.000248803
15.64	-0.0221083	0.000248809
15.65	-0.022138	0.000248818
15.66	-0.0221655	0.000248829
15.67	-0.0221907	0.000248842
15.68	-0.0222136	0.000248857
15.69	-0.0222343	0.000248875
15.7	-0.0222527	0.000248894
15.71	-0.0222688	0.000248914
15.72	-0.0222827	0.000248936
15.73	-0.0222943	0.000248958
15.74	-0.0223037	0.000248982
15.75	-0.0223108	0.000249006
15.76	-0.0223157	0.000249031
15.77	-0.0223184	0.000249056
15.78	-0.0223188	0.000249081
15.79	-0.022317	0.000249105
15.8	-0.0223129	0.00024913
15.81	-0.0223066	0.000249154
15.82	-0.0222981	0.000249177
15.83	-0.0222874	0.000249199
15.84	-0.0222745	0.00024922
15.85	-0.0222594	0.00024924
15.86	-0.0222421	0.000249258
15.87	-0.0222226	0.000249274
15.88	-0.0222009	0.000249289
15.89	-0.022177	0.000249301
15.9	-0.022151	0.000249311
15.91	-0.0221228	0.000249319
15.92	-0.0220924	0.000249324
15.93	-0.0220599	0.000249327
15.94	-0.0220252	0.000249326
15.95	-0.0219884	0.000249322
15.96	-0.0219495	0.000249315
15.97	-0.0219084	0.000249305
15.98	-0.0218653	0.000249291
15.99	-0.02182	0.000249273
16	-0.0217726	0.000249251
16.01	-0.0217232	0.000249225
16.02	-0.0216716	0.000249194
16.03	-0.021618	0.000249159
16.04	-0.0215624	0.00024912
16.05	-0.0215047	0.000249076
16.06	-0.0214449	0.000249027
16.07	-0.0213831	0.000248973
16.08	-0.0213193	0.000248914
16.09	-0.0212535	0.000248849
16.1	-0.0211857	0.000248779
16.11	-0.0211159	0.000248704
16.12	-0.0210441	0.000248623
16.13	-0.0209704	0.000248536
16.14	-0.0208947	0.000248443
16.15	-0.020817	0.000248344
16.16	-0.0207374	0.000248239
16.17	-0.0206559	0.000248128
16.18	-0.0205725	0.00024801
16.19	-0.0204872	0.000247886
16.2	-0.0204	0.000247755
16.21	-0.0203109	0.000247618
16.22	-0.02022	0.000247474
16.23	-0.0201272	0.000247323
16.24	-0.0200325	0.000247165
16.25	-0.0199361	0.000247
16.26	-0.0198378	0.000246828
16.27	-0.0197378	0.000246648
16.28	-0.0196359	0.000246462
16.29	-0.0195323	0.000246268
16.3	-0.019427	0.000246066
16.31	-0.0193199	0.000245858
16.32	-0.019211	0.000245641
16.33	-0.0191005	0.000245418
16.34	-0.0189882	0.000245186
16.35	-0.0188743	0.000244947
16.36	-0.0187587	0.0002447
16.37	-0.0186414	0.000244445
16.38	-0.0185225	0.000244183
16.39	-0.018402	0.000243912
16.4	-0.0182798	0.000243634
16.41	-0.0181561	0.000243348
16.42	-0.0180307	0.000243054
16.43	-0.0179039	0.000242752
16.44	-0.0177754	0.000242442
16.45	-0.0176455	0.000242124
16.46	-0.017514	0.000241799
16.47	-0.017381	0.000241465
16.48	-0.0172465	0.000241123
16.49	-0.0171106	0.000240773
16.5	-0.0169732	0.000240415
16.51	-0.0168343	0.000240049
16.52	-0.0166941	0.000239676
16.53	-0.0165524	0.000239294
16.54	-0.0164094	0.000238904
