t	Theta RK	Omega RK	u	v	Energy
5.88	-0.0735108	-0.0310842	-1.32658	1.45456	2.02
5.881	-0.0748351	-0.0296319	-1.32212	1.45013	2.02
5.882	-0.0761549	-0.0281841	-1.31739	1.44542	2.02
5.883	-0.0774698	-0.0267411	-1.31238	1.44044	2.02
5.884	-0.0787796	-0.0253033	-1.30709	1.43518	2.02
5.885	-0.0800839	-0.0238709	-1.30152	1.42964	2.02
5.886	-0.0813825	-0.0224441	-1.29569	1.42382	2.02
5.887	-0.0826752	-0.0210233	-1.28957	1.41773	2.02
5.888	-0.0839616	-0.0196087	-1.28319	1.41137	2.02
5.889	-0.0852415	-0.0182007	-1.27654	1.40473	2.02
5.89	-0.0865146	-0.0167993	-1.26961	1.39783	2.02
5.891	-0.0877806	-0.0154051	-1.26242	1.39065	2.02
5.892	-0.0890393	-0.0140181	-1.25496	1.38321	2.02
5.893	-0.0902905	-0.0126388	-1.24724	1.3755	2.02
5.894	-0.0915337	-0.0112672	-1.23925	1.36752	2.02
5.895	-0.0927689	-0.0099038	-1.231	1.35928	2.02
5.896	-0.0939956	-0.00854874	-1.22249	1.35079	2.02
5.897	-0.0952138	-0.00720232	-1.21373	1.34203	2.02
5.898	-0.096423	-0.00586478	-1.2047	1.33301	2.02
5.899	-0.0976231	-0.00453639	-1.19542	1.32373	2.02
5.9	-0.0988138	-0.0032174	-1.18589	1.3142	2.02
5.901	-0.0999948	-0.00190806	-1.17611	1.30442	2.02
5.902	-0.101166	-0.000608635	-1.16607	1.29439	2.02
5.903	-0.102327	0.000680637	-1.15579	1.28411	2.02
5.904	-0.103477	0.00195951	-1.14527	1.27358	2.02
5.905	-0.104617	0.00322773	-1.1345	1.26281	2.02
5.906	-0.105746	0.00448505	-1.12349	1.2518	2.02
5.907	-0.106864	0.00573125	-1.11224	1.24055	2.02
5.908	-0.107971	0.00696607	-1.10076	1.22906	2.02
5.909	-0.109066	0.00818928	-1.08904	1.21733	2.02
5.91	-0.110149	0.00940065	-1.07709	1.20537	2.02
5.911	-0.11122	0.0106	-1.06491	1.19318	2.02
5.912	-0.112278	0.0117869	-1.0525	1.18077	2.02
5.913	-0.113325	0.0129614	-1.03987	1.16812	2.02
5.914	-0.114358	0.0141231	-1.02702	1.15526	2.02
5.915	-0.115379	0.0152718	-1.01395	1.14217	2.02
5.916	-0.116386	0.0164074	-1.00066	1.12887	2.02
5.917	-0.11738	0.0175295	-0.98716	1.11535	2.02
5.918	-0.11836	0.018638	-0.973446	1.10162	2.02
5.919	-0.119327	0.0197327	-0.959524	1.08767	2.02
5.92	-0.120279	0.0208133	-0.945397	1.07353	2.02
5.921	-0.121217	0.0218797	-0.931066	1.05917	2.02
5.922	-0.122141	0.0229316	-0.916536	1.04462	2.02
5.923	-0.12305	0.0239688	-0.901808	1.02987	2.02
5.924	-0.123945	0.0249912	-0.886887	1.01492	2.02
5.925	-0.124824	0.0259986	-0.871774	0.999787	2.02
5.926	-0.125688	0.0269908	-0.856473	0.98446	2.02
5.927	-0.126537	0.0279675	-0.840988	0.968947	2.02
5.928	-0.12737	0.0289286	-0.825321	0.953251	2.02
5.929	-0.128188	0.0298739	-0.809474	0.937375	2.02
5.93	-0.128989	0.0308033	-0.793453	0.921324	2.02
5.931	-0.129774	0.0317165	-0.777259	0.905098	2.02
5.932	-0.130544	0.0326134	-0.760896	0.888703	2.02
5.933	-0.131296	0.0334939	-0.744368	0.872142	2.02
5.934	-0.132032	0.0343577	-0.727677	0.855417	2.02
5.935	-0.132752	0.0352046	-0.710827	0.838532	2.02
5.936	-0.133454	0.0360347	-0.693821	0.821491	2.02
5.937	-0.134139	0.0368476	-0.676663	0.804297	2.02
5.938	-0.134807	0.0376432	-0.659357	0.786953	2.02
5.939	-0.135458	0.0384214	-0.641905	0.769463	2.02
5.94	-0.136091	0.0391821	-0.624311	0.75183	2.02
5.941	-0.136706	0.039925	-0.606579	0.734059	2.02
5.942	-0.137304	0.0406502	-0.588713	0.716152	2.02
5.943	-0.137884	0.0413573	-0.570715	0.698113	2.02
5.944	-0.138445	0.0420463	-0.55259	0.679947	2.02
5.945	-0.138989	0.0427172	-0.534341	0.661655	2.02
5.946	-0.139514	0.0433696	-0.515972	0.643243	2.02
5.947	-0.140021	0.0440036	-0.497486	0.624714	2.02
5.948	-0.140509	0.044619	-0.478888	0.606072	2.02
5.949	-0.140979	0.0452157	-0.460181	0.587319	2.02
5.95	-0.141429	0.0457936	-0.441369	0.568462	2.02
5.951	-0.141861	0.0463526	-0.422455	0.549502	2.02
5.952	-0.142274	0.0468926	-0.403443	0.530444	2.02
5.953	-0.142668	0.0474135	-0.384338	0.511291	2.02
5.954	-0.143043	0.0479151	-0.365143	0.492048	2.02
5.955	-0.143398	0.0483975	-0.345862	0.472719	2.02
5.956	-0.143735	0.0488605	-0.326498	0.453307	2.02
5.957	-0.144051	0.0493041	-0.307057	0.433816	2.02
5.958	-0.144349	0.0497281	-0.287541	0.414251	2.02
5.959	-0.144626	0.0501326	-0.267954	0.394614	2.02
5.96	-0.144885	0.0505174	-0.248301	0.374911	2.02
5.961	-0.145123	0.0508824	-0.228585	0.355144	2.02
5.962	-0.145342	0.0512276	-0.208811	0.335319	2.02
5.963	-0.145541	0.051553	-0.188982	0.315438	2.02
5.964	-0.14572	0.0518585	-0.169102	0.295507	2.02
5.965	-0.145879	0.052144	-0.149176	0.275529	2.02
5.966	-0.146018	0.0524095	-0.129207	0.255508	2.02
5.967	-0.146137	0.052655	-0.1092	0.235448	2.02
5.968	-0.146236	0.0528804	-0.089158	0.215353	2.02
5.969	-0.146315	0.0530857	-0.0690855	0.195228	2.02
5.97	-0.146374	0.0532709	-0.0489865	0.175076	2.02
5.971	-0.146413	0.0534358	-0.028865	0.154901	2.02
5.972	-0.146432	0.0535807	-0.00872515	0.134707	2.02
5.973	-0.146431	0.0537053	0.0114291	0.1145	2.02
5.974	-0.146409	0.0538096	0.0315936	0.0942813	2.02
5.975	-0.146368	0.0538938	0.0517643	0.0740567	2.02
5.976	-0.146306	0.0539578	0.0719373	0.0538298	2.02
5.977	-0.146224	0.0540015	0.0921083	0.0336048	2.02
5.978	-0.146122	0.054025	0.112273	0.0133857	2.02
5.979	-0.145999	0.0540283	0.132429	-0.00682346	2.02
5.98	-0.145857	0.0540113	0.15257	-0.0270185	2.02
5.981	-0.145694	0.0539742	0.172693	-0.0471955	2.02
5.982	-0.145511	0.0539169	0.192793	-0.0673502	2.02
5.983	-0.145309	0.0538395	0.212868	-0.0874786	2.02
5.984	-0.145086	0.053742	0.232912	-0.107577	2.02
5.985	-0.144843	0.0536244	0.252922	-0.12764	2.02
5.986	-0.14458	0.0534867	0.272894	-0.147666	2.02
5.987	-0.144297	0.0533291	0.292823	-0.167649	2.02
5.988	-0.143994	0.0531515	0.312706	-0.187585	2.02
5.989	-0.143672	0.0529539	0.332539	-0.207471	2.02
5.99	-0.143329	0.0527365	0.352318	-0.227302	2.02
5.991	-0.142967	0.0524993	0.372038	-0.247075	2.02
5.992	-0.142585	0.0522424	0.391695	-0.266785	2.02
5.993	-0.142184	0.0519658	0.411287	-0.286428	2.02
5.994	-0.141763	0.0516696	0.430808	-0.306002	2.02
5.995	-0.141322	0.0513538	0.450256	-0.3255	2.02
5.996	-0.140862	0.0510186	0.469625	-0.344921	2.02
5.997	-0.140383	0.050664	0.488912	-0.364259	2.02
5.998	-0.139884	0.0502901	0.508114	-0.383511	2.02
5.999	-0.139367	0.049897	0.527225	-0.402673	2.02
6	-0.13883	0.0494848	0.546244	-0.421741	2.02
6.001	-0.138274	0.0490536	0.565165	-0.440711	2.02
6.002	-0.1377	0.0486034	0.583985	-0.45958	2.02
6.003	-0.137106	0.0481344	0.6027	-0.478343	2.02
6.004	-0.136494	0.0476467	0.621306	-0.496997	2.02
6.005	-0.135864	0.0471405	0.639799	-0.515538	2.02
6.006	-0.135215	0.0466157	0.658177	-0.533963	2.02
6.007	-0.134547	0.0460726	0.676435	-0.552267	2.02
6.008	-0.133862	0.0455112	0.694569	-0.570447	2.02
6.009	-0.133158	0.0449317	0.712576	-0.588499	2.02
6.01	-0.132437	0.0443343	0.730452	-0.60642	2.02
6.011	-0.131697	0.0437189	0.748194	-0.624205	2.02
6.012	-0.13094	0.0430859	0.765797	-0.641853	2.02
6.013	-0.130166	0.0424353	0.78326	-0.659358	2.02
6.014	-0.129374	0.0417672	0.800577	-0.676717	2.02
6.015	-0.128565	0.0410819	0.817745	-0.693927	2.02
6.016	-0.127738	0.0403794	0.834762	-0.710984	2.02
6.017	-0.126895	0.03966	0.851623	-0.727886	2.02
6.018	-0.126035	0.0389237	0.868326	-0.744627	2.02
6.019	-0.125159	0.0381708	0.884866	-0.761206	2.02
6.02	-0.124266	0.0374014	0.901241	-0.777619	2.02
6.021	-0.123356	0.0366156	0.917447	-0.793862	2.02
6.022	-0.122431	0.0358137	0.933481	-0.809932	2.02
6.023	-0.121489	0.0349958	0.94934	-0.825826	2.02
6.024	-0.120532	0.0341621	0.96502	-0.841541	2.02
6.025	-0.119559	0.0333128	0.980518	-0.857073	2.02
6.026	-0.118571	0.032448	0.995832	-0.87242	2.02
6.027	-0.117568	0.031568	1.01096	-0.887578	2.02
6.028	-0.116549	0.0306729	1.02589	-0.902544	2.02
6.029	-0.115516	0.029763	1.04063	-0.917316	2.02
6.03	-0.114468	0.0288384	1.05518	-0.93189	2.02
6.031	-0.113406	0.0278993	1.06952	-0.946263	2.02
6.032	-0.112329	0.0269459	1.08367	-0.960432	2.02
6.033	-0.111238	0.0259785	1.0976	-0.974396	2.02
6.034	-0.110134	0.0249972	1.11133	-0.988149	2.02
6.035	-0.109016	0.0240022	1.12485	-1.00169	2.02
6.036	-0.107884	0.0229939	1.13815	-1.01502	2.02
6.037	-0.10674	0.0219723	1.15124	-1.02813	2.02
6.038	-0.105582	0.0209377	1.16411	-1.04102	2.02
6.039	-0.104411	0.0198903	1.17675	-1.05368	2.02
6.04	-0.103228	0.0188304	1.18918	-1.06613	2.02
6.041	-0.102033	0.0177581	1.20137	-1.07834	2.02
6.042	-0.100826	0.0166738	1.21334	-1.09032	2.02
6.043	-0.0996066	0.0155776	1.22507	-1.10207	2.02
6.044	-0.0983758	0.0144697	1.23657	-1.11359	2.02
6.045	-0.0971335	0.0133505	1.24784	-1.12487	2.02
6.046	-0.0958802	0.0122201	1.25886	-1.13591	2.02
6.047	-0.0946159	0.0110787	1.26965	-1.1467	2.02
6.048	-0.0933409	0.00992675	1.28019	-1.15726	2.02
6.049	-0.0920556	0.00876432	1.29049	-1.16756	2.02
6.05	-0.0907601	0.0075917	1.30054	-1.17762	2.02
6.051	-0.0894546	0.00640916	1.31034	-1.18743	2.02
6.052	-0.0881395	0.00521693	1.31989	-1.19698	2.02
6.053	-0.0868149	0.00401528	1.32919	-1.20629	2.02
6.054	-0.0854812	0.00280445	1.33823	-1.21533	2.02
6.055	-0.0841385	0.0015847	1.34701	-1.22412	2.02
6.056	-0.0827872	0.000356296	1.35554	-1.23265	2.02
6.057	-0.0814275	-0.000880506	1.36381	-1.24091	2.02
6.058	-0.0800597	-0.00212544	1.37181	-1.24892	2.02
6.059	-0.078684	-0.00337825	1.37955	-1.25666	2.02
6.06	-0.0773007	-0.00463866	1.38703	-1.26413	2.02
6.061	-0.07591	-0.00590642	1.39424	-1.27133	2.02
6.062	-0.0745123	-0.00718124	1.40118	-1.27827	2.02
6.063	-0.0731078	-0.00846286	1.40785	-1.28493	2.02
6.064	-0.0716967	-0.00975101	1.41426	-1.29133	2.02
6.065	-0.0702793	-0.0110454	1.42039	-1.29745	2.02
6.066	-0.068856	-0.0123458	1.42624	-1.30329	2.02
6.067	-0.0674269	-0.0136519	1.43183	-1.30886	2.02
6.068	-0.0659924	-0.0149634	1.43713	-1.31415	2.02
6.069	-0.0645528	-0.0162801	1.44216	-1.31917	2.02
6.07	-0.0631082	-0.0176017	1.44692	-1.3239	2.02
6.071	-0.061659	-0.0189278	1.45139	-1.32836	2.02
6.072	-0.0602055	-0.0202583	1.45559	-1.33254	2.02
6.073	-0.058748	-0.0215928	1.4595	-1.33643	2.02
6.074	-0.0572866	-0.0229311	1.46313	-1.34004	2.02
6.075	-0.0558218	-0.0242728	1.46649	-1.34337	2.02
6.076	-0.0543537	-0.0256177	1.46955	-1.34641	2.02
6.077	-0.0528828	-0.0269655	1.47234	-1.34917	2.02
6.078	-0.0514092	-0.028316	1.47484	-1.35165	2.02
6.079	-0.0499332	-0.0296687	1.47706	-1.35384	2.02
6.08	-0.0484551	-0.0310235	1.479	-1.35574	2.02
6.081	-0.0469753	-0.0323801	1.48065	-1.35736	2.02
6.082	-0.0454939	-0.0337382	1.48201	-1.35869	2.02
6.083	-0.0440114	-0.0350974	1.48309	-1.35973	2.02
6.084	-0.0425278	-0.0364575	1.48388	-1.36049	2.02
6.085	-0.0410437	-0.0378183	1.48439	-1.36096	2.02
6.086	-0.0395592	-0.0391794	1.48461	-1.36114	2.02
6.087	-0.0380746	-0.0405405	1.48454	-1.36104	2.02
6.088	-0.0365902	-0.0419013	1.48419	-1.36064	2.02
6.089	-0.0351063	-0.0432617	1.48355	-1.35996	2.02
6.09	-0.0336232	-0.0446212	1.48263	-1.359	2.02
6.091	-0.0321411	-0.0459796	1.48142	-1.35774	2.02
6.092	-0.0306604	-0.0473366	1.47993	-1.3562	2.02
6.093	-0.0291814	-0.0486919	1.47815	-1.35437	2.02
6.094	-0.0277042	-0.0500452	1.47608	-1.35226	2.02
6.095	-0.0262293	-0.0513963	1.47373	-1.34986	2.02
6.096	-0.0247569	-0.0527448	1.4711	-1.34718	2.02
6.097	-0.0232872	-0.0540905	1.46819	-1.34421	2.02
6.098	-0.0218206	-0.0554332	1.46499	-1.34095	2.02
6.099	-0.0203573	-0.0567724	1.46151	-1.33742	2.02
6.1	-0.0188977	-0.0581079	1.45775	-1.3336	2.02
6.101	-0.0174419	-0.0594395	1.4537	-1.3295	2.02
6.102	-0.0159903	-0.0607668	1.44938	-1.32512	2.02
6.103	-0.0145432	-0.0620896	1.44478	-1.32045	2.02
6.104	-0.0131009	-0.0634076	1.4399	-1.31551	2.02
6.105	-0.0116635	-0.0647205	1.43475	-1.31029	2.02
6.106	-0.0102315	-0.0660281	1.42931	-1.30479	2.02
6.107	-0.00880499	-0.06733	1.42361	-1.29902	2.02
6.108	-0.00738435	-0.068626	1.41763	-1.29297	2.02
6.109	-0.00596983	-0.0699159	1.41137	-1.28665	2.02
6.11	-0.00456169	-0.0711993	1.40485	-1.28006	2.02
6.111	-0.00316022	-0.0724759	1.39806	-1.27319	2.02
6.112	-0.00176567	-0.0737455	1.39099	-1.26605	2.02
6.113	-0.000378321	-0.0750079	1.38366	-1.25865	2.02
6.114	0.00100157	-0.0762628	1.37607	-1.25098	2.02
6.115	0.00237373	-0.0775098	1.36821	-1.24304	2.02
6.116	0.0037379	-0.0787488	1.36009	-1.23484	2.02
6.117	0.00509382	-0.0799794	1.35171	-1.22638	2.02
6.118	0.00644122	-0.0812014	1.34306	-1.21766	2.02
6.119	0.00777986	-0.0824146	1.33416	-1.20868	2.02
6.12	0.00910947	-0.0836187	1.32501	-1.19944	2.02
6.121	0.0104298	-0.0848134	1.3156	-1.18995	2.02
6.122	0.0117406	-0.0859985	1.30594	-1.1802	2.02
6.123	0.0130416	-0.0871737	1.29603	-1.17021	2.02
6.124	0.0143326	-0.0883388	1.28587	-1.15996	2.02
6.125	0.0156133	-0.0894936	1.27547	-1.14947	2.02
6.126	0.0168834	-0.0906377	1.26482	-1.13873	2.02
6.127	0.0181428	-0.091771	1.25393	-1.12775	2.02
6.128	0.0193912	-0.0928931	1.2428	-1.11653	2.02
6.129	0.0206283	-0.0940039	1.23144	-1.10507	2.02
6.13	0.021854	-0.0951032	1.21984	-1.09337	2.02
6.131	0.0230679	-0.0961906	1.208	-1.08144	2.02
6.132	0.0242699	-0.097266	1.19594	-1.06928	2.02
6.133	0.0254597	-0.0983291	1.18365	-1.05689	2.02
6.134	0.0266371	-0.0993797	1.17113	-1.04428	2.02
6.135	0.0278019	-0.100418	1.15839	-1.03144	2.02
6.136	0.0289539	-0.101442	1.14543	-1.01838	2.02
6.137	0.0300927	-0.102454	1.13226	-1.0051	2.02
6.138	0.0312183	-0.103453	1.11886	-0.991605	2.02
6.139	0.0323304	-0.104437	1.10526	-0.977897	2.02
6.14	0.0334287	-0.105408	1.09145	-0.963979	2.02
6.141	0.0345132	-0.106365	1.07743	-0.949853	2.02
6.142	0.0355835	-0.107308	1.0632	-0.935522	2.02
6.143	0.0366395	-0.108236	1.04878	-0.92099	2.02
6.144	0.037681	-0.10915	1.03415	-0.906258	2.02
6.145	0.0387078	-0.110049	1.01934	-0.891331	2.02
6.146	0.0397196	-0.110932	1.00433	-0.876211	2.02
6.147	0.0407164	-0.111801	0.989128	-0.8609	2.02
6.148	0.0416978	-0.112654	0.973743	-0.845403	2.02
6.149	0.0426638	-0.113492	0.958175	-0.829722	2.02
6.15	0.0436141	-0.114314	0.942428	-0.813861	2.02
6.151	0.0445486	-0.115119	0.926504	-0.797822	2.02
6.152	0.0454671	-0.115909	0.910406	-0.781609	2.02
6.153	0.0463693	-0.116683	0.894139	-0.765225	2.02
6.154	0.0472553	-0.11744	0.877704	-0.748673	2.02
6.155	0.0481247	-0.11818	0.861106	-0.731958	2.02
6.156	0.0489774	-0.118903	0.844348	-0.715081	2.02
6.157	0.0498133	-0.11961	0.827433	-0.698047	2.02
6.158	0.0506323	-0.120299	0.810365	-0.680859	2.02
6.159	0.051434	-0.120972	0.793147	-0.66352	2.02
6.16	0.0522185	-0.121626	0.775782	-0.646034	2.02
6.161	0.0529855	-0.122264	0.758274	-0.628404	2.02
6.162	0.053735	-0.122883	0.740627	-0.610635	2.02
6.163	0.0544667	-0.123485	0.722844	-0.592729	2.02
6.164	0.0551806	-0.124069	0.704929	-0.57469	2.02
6.165	0.0558766	-0.124634	0.686885	-0.556521	2.02
6.166	0.0565544	-0.125182	0.668717	-0.538228	2.02
6.167	0.057214	-0.125711	0.650426	-0.519812	2.02
6.168	0.0578552	-0.126221	0.632018	-0.501278	2.02
6.169	0.058478	-0.126713	0.613497	-0.48263	2.02
6.17	0.0590821	-0.127186	0.594865	-0.463871	2.02
6.171	0.0596676	-0.127641	0.576126	-0.445005	2.02
6.172	0.0602344	-0.128076	0.557285	-0.426036	2.02
6.173	0.0607822	-0.128493	0.538345	-0.406967	2.02
6.174	0.061311	-0.12889	0.519309	-0.387803	2.02
6.175	0.0618208	-0.129269	0.500183	-0.368548	2.02
6.176	0.0623114	-0.129627	0.480969	-0.349205	2.02
6.177	0.0627827	-0.129967	0.461672	-0.329778	2.02
6.178	0.0632347	-0.130287	0.442295	-0.310271	2.02
6.179	0.0636673	-0.130587	0.422842	-0.290688	2.02
6.18	0.0640803	-0.130868	0.403318	-0.271032	2.02
6.181	0.0644739	-0.131129	0.383726	-0.251309	2.02
6.182	0.0648478	-0.131371	0.36407	-0.231522	2.02
6.183	0.065202	-0.131592	0.344354	-0.211674	2.02
6.184	0.0655365	-0.131794	0.324582	-0.191771	2.02
6.185	0.0658511	-0.131976	0.304758	-0.171815	2.02
6.186	0.066146	-0.132138	0.284886	-0.151811	2.02
6.187	0.0664209	-0.13228	0.26497	-0.131763	2.02
6.188	0.0666759	-0.132401	0.245014	-0.111675	2.02
6.189	0.0669109	-0.132503	0.225023	-0.0915507	2.02
6.19	0.0671259	-0.132584	0.204999	-0.0713946	2.02
6.191	0.0673209	-0.132646	0.184948	-0.0512106	2.02
6.192	0.0674958	-0.132687	0.164873	-0.0310027	2.02
6.193	0.0676506	-0.132708	0.144778	-0.010775	2.02
6.194	0.0677854	-0.132708	0.124667	0.00946833	2.02
6.195	0.0679	-0.132689	0.104545	0.0297233	2.02
6.196	0.0679944	-0.132649	0.0844147	0.0499859	2.02
6.197	0.0680688	-0.132589	0.0642813	0.0702519	2.02
6.198	0.068123	-0.132508	0.0441484	0.0905174	2.02
6.199	0.0681571	-0.132408	0.0240201	0.110778	2.02
6.2	0.068171	-0.132287	0.00390045	0.13103	2.02
6.201	0.0681649	-0.132146	-0.0162065	0.151269	2.02
6.202	0.0681386	-0.131984	-0.0362967	0.171492	2.02
6.203	0.0680923	-0.131803	-0.056366	0.191693	2.02
6.204	0.0680259	-0.131601	-0.0764105	0.211869	2.02
6.205	0.0679395	-0.131379	-0.0964261	0.232016	2.02
6.206	0.0678331	-0.131137	-0.116409	0.25213	2.02
6.207	0.0677067	-0.130875	-0.136354	0.272207	2.02
6.208	0.0675604	-0.130593	-0.156259	0.292242	2.02
6.209	0.0673942	-0.13029	-0.176119	0.312232	2.02
6.21	0.0672082	-0.129968	-0.195929	0.332173	2.02
6.211	0.0670023	-0.129626	-0.215687	0.35206	2.02
6.212	0.0667768	-0.129264	-0.235388	0.371891	2.02
6.213	0.0665316	-0.128882	-0.255028	0.391659	2.02
6.214	0.0662668	-0.128481	-0.274602	0.411363	2.02
6.215	0.0659824	-0.12806	-0.294108	0.430997	2.02
6.216	0.0656786	-0.127619	-0.313541	0.450558	2.02
6.217	0.0653554	-0.127158	-0.332898	0.470042	2.02
6.218	0.0650128	-0.126679	-0.352174	0.489445	2.02
6.219	0.064651	-0.12618	-0.371365	0.508762	2.02
6.22	0.0642701	-0.125661	-0.390468	0.527991	2.02
6.221	0.0638701	-0.125124	-0.409478	0.547127	2.02
6.222	0.0634512	-0.124567	-0.428393	0.566166	2.02
6.223	0.0630134	-0.123991	-0.447208	0.585105	2.02
6.224	0.0625568	-0.123397	-0.465919	0.60394	2.02
6.225	0.0620816	-0.122783	-0.484522	0.622667	2.02
6.226	0.0615878	-0.122152	-0.503015	0.641282	2.02
6.227	0.0610756	-0.121501	-0.521392	0.659781	2.02
6.228	0.0605451	-0.120832	-0.539651	0.678161	2.02
6.229	0.0599963	-0.120145	-0.557787	0.696418	2.02
6.23	0.0594295	-0.119439	-0.575798	0.714548	2.02
6.231	0.0588448	-0.118716	-0.593679	0.732548	2.02
6.232	0.0582422	-0.117974	-0.611426	0.750414	2.02
6.233	0.057622	-0.117215	-0.629037	0.768143	2.02
6.234	0.0569842	-0.116438	-0.646508	0.78573	2.02
6.235	0.056329	-0.115643	-0.663834	0.803173	2.02
6.236	0.0556566	-0.114832	-0.681014	0.820467	2.02
6.237	0.054967	-0.114003	-0.698042	0.83761	2.02
6.238	0.0542605	-0.113156	-0.714916	0.854598	2.02
6.239	0.0535372	-0.112293	-0.731633	0.871427	2.02
6.24	0.0527973	-0.111414	-0.748189	0.888095	2.02
6.241	0.0520409	-0.110517	-0.76458	0.904597	2.02
6.242	0.0512682	-0.109604	-0.780803	0.92093	2.02
6.243	0.0504794	-0.108675	-0.796856	0.937092	2.02
6.244	0.0496746	-0.10773	-0.812734	0.953078	2.02
6.245	0.048854	-0.106769	-0.828435	0.968887	2.02
6.246	0.0480177	-0.105793	-0.843955	0.984513	2.02
6.247	0.0471661	-0.1048	-0.859292	0.999955	2.02
6.248	0.0462992	-0.103793	-0.874442	1.01521	2.02
6.249	0.0454173	-0.10277	-0.889402	1.03027	2.02
6.25	0.0445205	-0.101732	-0.904169	1.04514	2.02
6.251	0.043609	-0.10068	-0.918741	1.05981	2.02
6.252	0.0426831	-0.0996128	-0.933113	1.07429	2.02
6.253	0.0417429	-0.0985313	-0.947284	1.08856	2.02
6.254	0.0407886	-0.0974357	-0.961251	1.10262	2.02
6.255	0.0398204	-0.0963261	-0.97501	1.11648	2.02
6.256	0.0388386	-0.0952028	-0.988559	1.13012	2.02
6.257	0.0378434	-0.094066	-1.00189	1.14355	2.02
6.258	0.0368349	-0.0929158	-1.01502	1.15677	2.02
6.259	0.0358134	-0.0917525	-1.02792	1.16976	2.02
6.26	0.0347791	-0.0905763	-1.0406	1.18254	2.02
6.261	0.0337323	-0.0893875	-1.05306	1.19508	2.02
6.262	0.0326731	-0.0881863	-1.06529	1.2074	2.02
6.263	0.0316018	-0.0869728	-1.07729	1.2195	2.02
6.264	0.0305186	-0.0857473	-1.08907	1.23136	2.02
6.265	0.0294237	-0.0845102	-1.10061	1.24298	2.02
6.266	0.0283175	-0.0832615	-1.11191	1.25437	2.02
6.267	0.0272	-0.0820015	-1.12298	1.26552	2.02
6.268	0.0260716	-0.0807305	-1.13381	1.27643	2.02
6.269	0.0249325	-0.0794487	-1.14439	1.28709	2.02
6.27	0.0237829	-0.0781564	-1.15473	1.29751	2.02
6.271	0.0226231	-0.0768538	-1.16483	1.30768	2.02
6.272	0.0214533	-0.0755411	-1.17467	1.31761	2.02
6.273	0.0202738	-0.0742186	-1.18427	1.32728	2.02
6.274	0.0190849	-0.0728866	-1.19361	1.33669	2.02
6.275	0.0178867	-0.0715453	-1.2027	1.34585	2.02
6.276	0.0166795	-0.070195	-1.21153	1.35476	2.02
6.277	0.0154637	-0.0688359	-1.22011	1.3634	2.02
6.278	0.0142394	-0.0674683	-1.22842	1.37178	2.02
6.279	0.013007	-0.0660924	-1.23648	1.37991	2.02
6.28	0.0117666	-0.0647086	-1.24427	1.38776	2.02
6.281	0.0105185	-0.063317	-1.25179	1.39535	2.02
6.282	0.00926306	-0.061918	-1.25905	1.40268	2.02
6.283	0.00800049	-0.0605117	-1.26605	1.40973	2.02
6.284	0.00673105	-0.0590986	-1.27277	1.41652	2.02
6.285	0.00545503	-0.0576788	-1.27923	1.42303	2.02
6.286	0.00417269	-0.0562526	-1.28541	1.42927	2.02
6.287	0.0028843	-0.0548204	-1.29132	1.43523	2.02
6.288	0.00159014	-0.0533823	-1.29696	1.44092	2.02
6.289	0.000290481	-0.0519386	-1.30232	1.44634	2.02
6.29	-0.0010144	-0.0504897	-1.3074	1.45147	2.02
6.291	-0.00232423	-0.0490357	-1.31221	1.45633	2.02
6.292	-0.00363873	-0.0475771	-1.31674	1.46091	2.02
6.293	-0.00495762	-0.046114	-1.32099	1.46521	2.02
6.294	-0.00628062	-0.0446468	-1.32496	1.46922	2.02
6.295	-0.00760745	-0.0431757	-1.32865	1.47296	2.02
6.296	-0.00893782	-0.041701	-1.33206	1.47641	2.02
6.297	-0.0102715	-0.0402229	-1.33518	1.47957	2.02
6.298	-0.0116081	-0.0387419	-1.33803	1.48246	2.02
6.299	-0.0129474	-0.0372581	-1.34059	1.48506	2.02
6.3	-0.0142892	-0.0357719	-1.34286	1.48737	2.02
6.301	-0.0156331	-0.0342835	-1.34486	1.48939	2.02
6.302	-0.0169788	-0.0327932	-1.34656	1.49114	2.02
6.303	-0.0183261	-0.0313013	-1.34798	1.49259	2.02
6.304	-0.0196747	-0.0298081	-1.34912	1.49376	2.02
6.305	-0.0210242	-0.0283139	-1.34997	1.49464	2.02
6.306	-0.0223745	-0.0268189	-1.35054	1.49523	2.02
6.307	-0.0237252	-0.0253235	-1.35082	1.49553	2.02
6.308	-0.0250761	-0.023828	-1.35081	1.49555	2.02
6.309	-0.0264267	-0.0223325	-1.35052	1.49528	2.02
6.31	-0.027777	-0.0208375	-1.34994	1.49472	2.02
6.311	-0.0291265	-0.0193432	-1.34907	1.49388	2.02
6.312	-0.030475	-0.0178498	-1.34792	1.49275	2.02
6.313	-0.0318223	-0.0163578	-1.34649	1.49133	2.02
6.314	-0.0331679	-0.0148673	-1.34477	1.48962	2.02
6.315	-0.0345117	-0.0133786	-1.34276	1.48763	2.02
6.316	-0.0358534	-0.0118921	-1.34047	1.48536	2.02
6.317	-0.0371926	-0.010408	-1.3379	1.48279	2.02
6.318	-0.0385291	-0.0089266	-1.33504	1.47995	2.02
6.319	-0.0398625	-0.0074482	-1.3319	1.47681	2.02
6.32	-0.0411928	-0.00597307	-1.32848	1.4734	2.02
6.321	-0.0425194	-0.0045015	-1.32477	1.4697	2.02
