t	Theta RK	Omega RK	u	v	Energy
43.35	0.166956	-0.017308	0.599398	-0.508048	2.0195
43.36	0.172003	-0.0214408	0.40853	-0.316985	2.0195
43.37	0.175102	-0.0236232	0.210378	-0.118606	2.0195
43.38	0.1762	-0.0238019	0.00892146	0.0830894	2.0195
43.39	0.175283	-0.0219639	-0.191796	0.284037	2.0195
43.4	0.17238	-0.0181371	-0.387744	0.480187	2.0195
43.41	0.167557	-0.0123894	-0.574988	0.667586	2.0195
43.42	0.160921	-0.00482725	-0.74977	0.842456	2.0195
43.43	0.152615	0.00440613	-0.908582	1.00127	2.0195
43.44	0.142814	0.0151339	-1.04824	1.14083	2.0195
43.45	0.131724	0.027149	-1.16593	1.25832	2.0195
43.46	0.119576	0.0402186	-1.25931	1.35136	2.0195
43.47	0.106625	0.0540883	-1.3265	1.41808	2.0195
43.48	0.0931381	0.0684877	-1.36616	1.45712	2.0195
43.49	0.0793961	0.0831357	-1.3775	1.4677	2.0195
43.5	0.0656835	0.0977459	-1.36029	1.44959	2.0195
43.51	0.0522844	0.112033	-1.3149	1.40315	2.0195
43.52	0.0394765	0.125717	-1.24224	1.3293	2.0195
43.53	0.0275257	0.138532	-1.14379	1.22952	2.0195
43.54	0.0166803	0.150228	-1.02152	1.10582	2.0195
43.55	0.0071665	0.160577	-0.877922	0.960661	2.0195
43.56	-0.00081653	0.169379	-0.715879	0.796966	2.0195
43.57	-0.00710039	0.176465	-0.53866	0.618017	2.0195
43.58	-0.011551	0.181701	-0.349841	0.427405	2.0195
43.59	-0.0140712	0.184987	-0.153227	0.228957	2.0195
43.6	-0.0146027	0.186267	0.0472168	0.0266546	2.0195
43.61	-0.0131275	0.185521	0.247451	-0.17544	2.0195
43.62	-0.00966788	0.182772	0.443439	-0.373271	2.0195
43.63	-0.00428612	0.178083	0.631229	-0.562867	2.0195
43.64	0.00291669	0.171555	0.807035	-0.740423	2.0195
43.65	0.0118027	0.163327	0.967312	-0.902376	2.0195
43.66	0.0222003	0.153571	1.10883	-1.04548	2.0195
43.67	0.0339071	0.14249	1.22872	-1.16686	2.0195
43.68	0.0466945	0.130314	1.32458	-1.26408	2.0195
43.69	0.0603121	0.117295	1.39447	-1.3352	2.0195
43.7	0.0744925	0.103702	1.43696	-1.3788	2.0195
43.71	0.088957	0.0898141	1.4512	-1.39401	2.0195
43.72	0.103421	0.0759176	1.4369	-1.38053	2.0195
43.73	0.117601	0.0622984	1.39432	-1.33864	2.0195
43.74	0.131216	0.0492367	1.32431	-1.2692	2.0195
43.75	0.144	0.0370017	1.22829	-1.1736	2.0195
43.76	0.155701	0.0258455	1.10816	-1.05379	2.0195
43.77	0.166091	0.0159987	0.966344	-0.912179	2.0195
43.78	0.174965	0.00766521	0.805674	-0.751626	2.0195
43.79	0.182152	0.0010186	0.629377	-0.575371	2.0195
43.8	0.187512	-0.00380164	0.44099	-0.386968	2.0195
43.81	0.190944	-0.00669288	0.244293	-0.190218	2.0195
43.82	0.192384	-0.00759135	0.043234	0.0109145	2.0195
43.83	0.191808	-0.00647349	-0.158152	0.212372	2.0195
43.84	0.189233	-0.00335637	-0.355823	0.410094	2.0195
43.85	0.184717	0.00170262	-0.545812	0.600093	2.0195
43.86	0.178355	0.00860693	-0.724307	0.778538	2.0195
43.87	0.170281	0.0172228	-0.887727	0.94183	2.0195
43.88	0.160662	0.0273819	-1.03279	1.08667	2.0195
43.89	0.149696	0.0388849	-1.1566	1.21015	2.0195
43.9	0.137609	0.0515052	-1.25666	1.30976	2.0195
43.91	0.124649	0.0649937	-1.33097	1.38349	2.0195
43.92	0.111081	0.0790837	-1.37806	1.42985	2.0195
43.93	0.0971819	0.0934962	-1.39697	1.4479	2.0195
43.94	0.0832366	0.107946	-1.38734	1.43727	2.0195
43.95	0.0695297	0.122147	-1.34938	1.39816	2.0195
43.96	0.0563411	0.135817	-1.28385	1.33134	2.0195
43.97	0.0439403	0.148685	-1.19209	1.23815	2.0195
43.98	0.0325807	0.160498	-1.07594	1.12046	2.0195
43.99	0.022495	0.17102	-0.937765	0.980623	2.0195
44	0.0138897	0.180046	-0.780341	0.821443	2.0195
44.01	0.00694182	0.187395	-0.606849	0.646112	2.0195
44.02	0.00179472	0.192926	-0.420788	0.458147	2.0195
44.03	-0.00144448	0.196529	-0.22591	0.26132	2.0195
44.04	-0.00270715	0.198136	-0.0261453	0.0595809	2.0195
44.05	-0.00196451	0.197717	0.174478	-0.143023	2.0195
44.06	0.000771774	0.195286	0.371913	-0.342425	2.0195
44.07	0.00544984	0.190893	0.562181	-0.534625	2.0195
44.08	0.0119787	0.18463	0.741442	-0.715766	2.0195
44.09	0.0202299	0.176627	0.906082	-0.882213	2.0195
44.1	0.0300404	0.167046	1.05278	-1.03063	2.0195
44.11	0.0412157	0.156084	1.17857	-1.15804	2.0195
44.12	0.0535335	0.143964	1.28092	-1.26189	2.0195
44.13	0.0667489	0.130932	1.35775	-1.3401	2.01949
44.14	0.0805983	0.117253	1.40752	-1.39111	2.01949
44.15	0.0948055	0.103204	1.42921	-1.4139	2.01949
44.16	0.109087	0.0890708	1.42237	-1.40802	2.01949
44.17	0.123158	0.0751391	1.38713	-1.3736	2.01949
44.18	0.136737	0.0616917	1.32419	-1.31135	2.01949
44.19	0.149554	0.0490009	1.23482	-1.22252	2.01949
44.2	0.161351	0.037324	1.12078	-1.10892	2.01949
44.21	0.171895	0.0268976	0.984374	-0.972831	2.01949
44.22	0.180973	0.0179333	0.82833	-0.81701	2.01949
44.23	0.188406	0.0106128	0.655778	-0.644599	2.01949
44.24	0.194045	0.00508507	0.470179	-0.459077	2.01949
44.25	0.197779	0.00146259	0.275256	-0.264185	2.01949
44.26	0.199532	-0.000180455	0.0749202	-0.0638539	2.01949
44.27	0.199272	0.000190194	-0.126809	0.137876	2.01949
44.28	0.197005	0.00256817	-0.325882	0.336938	2.01949
44.29	0.192777	0.00690665	-0.518306	0.529316	2.01949
44.3	0.186674	0.0131192	-0.70022	0.711131	2.01949
44.31	0.17882	0.0210818	-0.867974	0.878716	2.01949
44.32	0.169373	0.0306348	-1.0182	1.02869	2.01949
44.33	0.158524	0.0415866	-1.1479	1.15802	2.01949
44.34	0.146492	0.0537176	-1.25446	1.26411	2.01949
44.35	0.133519	0.066784	-1.33575	1.34479	2.01949
44.36	0.119867	0.0805232	-1.39014	1.39845	2.01949
44.37	0.10581	0.0946592	-1.41656	1.424	2.01949
44.38	0.0916309	0.108908	-1.41448	1.4209	2.01949
44.39	0.0776152	0.122982	-1.38396	1.38921	2.01949
44.4	0.0640447	0.136598	-1.3256	1.32956	2.01949
44.41	0.0511921	0.149484	-1.24062	1.24314	2.01949
44.42	0.0393156	0.161378	-1.13071	1.13168	2.01949
44.43	0.0286538	0.172041	-0.998098	0.997402	2.01949
44.44	0.0194205	0.181259	-0.845469	0.843005	2.01949
44.45	0.011801	0.188844	-0.675899	0.671584	2.01949
44.46	0.0059477	0.194645	-0.49281	0.486576	2.01949
44.47	0.00197761	0.198543	-0.299894	0.291692	2.01949
44.48	-3.03455e-05	0.200459	-0.101042	0.090844	2.01949
44.49	-3.67939e-05	0.200353	0.099735	-0.111939	2.01949
44.5	0.00195728	0.198227	0.298389	-0.312588	2.01949
44.51	0.00591053	0.194122	0.490914	-0.507076	2.01949
44.52	0.0117421	0.188119	0.673427	-0.691501	2.01949
44.53	0.0193334	0.180338	0.842246	-0.862164	2.01949
44.54	0.02853	0.170933	0.993966	-1.01564	2.01949
44.55	0.0391454	0.160093	1.12552	-1.14886	2.01949
44.56	0.0509643	0.148033	1.23426	-1.25914	2.01949
44.57	0.0637471	0.134994	1.31799	-1.34428	2.01949
44.58	0.0772349	0.121237	1.37501	-1.40258	2.01949
44.59	0.0911542	0.107036	1.40415	-1.43287	2.01949
44.6	0.105223	0.0926749	1.40484	-1.43455	2.01949
44.61	0.119156	0.0784404	1.37704	-1.40761	2.01949
44.62	0.132671	0.0646165	1.32131	-1.35259	2.01949
44.63	0.145492	0.0514787	1.23874	-1.2706	2.01949
44.64	0.157361	0.0392889	1.13101	-1.16332	2.01949
44.65	0.168036	0.0282895	1.00025	-1.0329	2.01949
44.66	0.177298	0.0186993	0.849099	-0.881984	2.01949
44.67	0.18496	0.0107081	0.680581	-0.713612	2.01949
44.68	0.190863	0.00447398	0.498076	-0.531181	2.01949
44.69	0.194887	0.000119178	0.305247	-0.338373	2.01949
44.7	0.196946	-0.0022718	0.105961	-0.139075	2.01949
44.71	0.196998	-0.00265407	-0.0957807	0.0626931	2.01949
44.72	0.195036	-0.00102326	-0.295931	0.262864	2.01949
44.73	0.191098	0.0025844	-0.490474	0.4574	2.01949
44.74	0.185258	0.00809284	-0.675504	0.642379	2.01949
44.75	0.177632	0.0153876	-0.847311	0.814069	2.01949
44.76	0.168368	0.0243183	-1.00245	0.969008	2.01949
44.77	0.157649	0.0347014	-1.1378	1.10407	2.01949
44.78	0.145687	0.0463242	-1.25066	1.21652	2.01949
44.79	0.132718	0.0589489	-1.33877	1.3041	2.01949
44.8	0.119	0.0723173	-1.40035	1.36504	2.01949
44.81	0.104804	0.0861565	-1.43419	1.39808	2.01949
44.82	0.0904112	0.100184	-1.43962	1.40257	2.01949
44.83	0.0761069	0.114112	-1.41652	1.37841	2.01949
44.84	0.0621744	0.127658	-1.36538	1.32606	2.01949
44.85	0.0488894	0.140543	-1.28724	1.24657	2.01949
44.86	0.0365146	0.152504	-1.18367	1.14154	2.01949
44.87	0.025294	0.163295	-1.05677	1.01306	2.01949
44.88	0.0154486	0.172695	-0.909098	0.863706	2.01949
44.89	0.00717145	0.18051	-0.743641	0.696481	2.01949
44.9	0.000624038	0.186576	-0.563732	0.514736	2.01949
44.91	-0.00406705	0.190768	-0.373001	0.322116	2.01949
44.92	-0.00681267	0.192995	-0.175293	0.122487	2.01949
44.93	-0.00756291	0.193208	0.0254057	-0.0801437	2.01949
44.94	-0.00630808	0.191396	0.225048	-0.281711	2.01949
44.95	-0.00307891	0.187591	0.419608	-0.478168	2.01949
44.96	0.00205404	0.181863	0.605164	-0.665573	2.01949
44.97	0.00898183	0.174322	0.777974	-0.840165	2.01949
44.98	0.0175593	0.165114	0.934552	-0.998441	2.01949
44.99	0.0276081	0.154418	1.07174	-1.13723	2.01949
45	0.0389201	0.142444	1.18677	-1.25374	2.01948
45.01	0.0512617	0.129426	1.27731	-1.34565	2.01948
45.02	0.0643785	0.115619	1.34154	-1.4111	2.01948
45.03	0.0780004	0.101296	1.37816	-1.44881	2.01948
45.04	0.0918471	0.0867382	1.38642	-1.45801	2.01948
45.05	0.105634	0.0722318	1.36615	-1.43852	2.01948
45.06	0.119076	0.0580621	1.31773	-1.39076	2.01948
45.07	0.131898	0.0445077	1.24215	-1.31569	2.01948
45.08	0.143833	0.0318344	1.14091	-1.21483	2.01948
45.09	0.154637	0.0202904	1.01603	-1.09022	2.01948
45.1	0.164084	0.010101	0.870033	-0.944366	2.01948
45.11	0.171977	0.00146415	0.70583	-0.78022	2.01948
45.12	0.17815	-0.00545339	0.526722	-0.60109	2.01948
45.13	0.182473	-0.0105197	0.336302	-0.410589	2.01948
45.14	0.184851	-0.01364	0.138392	-0.212557	2.01948
45.15	0.185229	-0.014759	-0.0630351	-0.0109856	2.01948
45.16	0.183592	-0.0138615	-0.263936	0.19006	2.01948
45.17	0.179966	-0.010973	-0.460279	0.386529	2.01948
45.18	0.174415	-0.00615939	-0.648122	0.574459	2.01948
45.19	0.167044	0.000474987	-0.823695	0.750062	2.01948
45.2	0.157994	0.00878887	-0.983474	0.909796	2.01948
45.21	0.147438	0.0186072	-1.12425	1.05044	2.01948
45.22	0.135582	0.0297245	-1.24321	1.16916	2.01948
45.23	0.122655	0.0419091	-1.33796	1.26355	2.01948
45.24	0.10891	0.0549079	-1.40661	1.33171	2.01948
45.25	0.0946145	0.0684512	-1.44778	1.37227	2.01948
45.26	0.0800486	0.0822583	-1.46065	1.38438	2.01948
45.27	0.0654968	0.0960431	-1.44497	1.36781	2.01948
45.28	0.0512434	0.10952	-1.40107	1.32288	2.01948
45.29	0.0375667	0.122409	-1.32983	1.25049	2.01948
45.3	0.0247332	0.134443	-1.23271	1.15208	2.01948
45.31	0.0129925	0.14537	-1.11165	1.02962	2.01948
45.32	0.002572	0.154963	-0.969101	0.885567	2.01948
45.33	-0.00632739	0.163019	-0.807942	0.722818	2.01948
45.34	-0.0135355	0.169368	-0.631421	0.544633	2.01948
45.35	-0.0189164	0.173872	-0.443097	0.354591	2.01948
45.36	-0.0223707	0.176433	-0.246764	0.156505	2.01948
45.37	-0.0238381	0.176989	-0.0463815	-0.0456464	2.01948
45.38	-0.0232983	0.17552	0.154013	-0.247805	2.01948
45.39	-0.0207713	0.172046	0.350381	-0.445913	2.01948
45.4	-0.0163173	0.166628	0.538765	-0.635991	2.01948
45.41	-0.0100353	0.159366	0.715367	-0.814225	2.01948
45.42	-0.00206121	0.150395	0.876627	-0.977035	2.01948
45.43	0.00743512	0.139888	1.01929	-1.12116	2.01948
45.44	0.018253	0.128044	1.14049	-1.24369	2.01948
45.45	0.0301651	0.115094	1.23777	-1.34219	2.01948
45.46	0.0429221	0.101287	1.30917	-1.41468	2.01948
45.47	0.0562574	0.0868922	1.35325	-1.4597	2.01948
45.48	0.0698929	0.0721882	1.36911	-1.47635	2.01948
45.49	0.0835444	0.057461	1.35643	-1.46432	2.01948
45.5	0.0969271	0.0429968	1.31546	-1.42384	2.01948
45.51	0.109762	0.0290763	1.247	-1.35575	2.01948
45.52	0.12178	0.0159694	1.15244	-1.26141	2.01948
45.53	0.13273	0.00392943	1.03366	-1.14273	2.01948
45.54	0.14238	-0.00681188	0.893053	-1.00211	2.01948
45.55	0.150527	-0.0160489	0.733437	-0.842376	2.01948
45.56	0.156996	-0.0236063	0.558017	-0.666756	2.01948
45.57	0.161647	-0.0293428	0.370314	-0.478786	2.01948
45.58	0.164374	-0.0331535	0.174097	-0.282255	2.01948
45.59	0.165113	-0.0349725	-0.0266934	-0.081123	2.01948
45.6	0.163838	-0.0347741	-0.228024	0.120558	2.01948
45.61	0.160564	-0.0325731	-0.425852	0.318725	2.01948
45.62	0.155346	-0.0284247	-0.616204	0.509383	2.01948
45.63	0.148278	-0.0224233	-0.795258	0.688693	2.01948
45.64	0.139491	-0.0147007	-0.959418	0.85304	2.01948
45.65	0.12915	-0.0054235	-1.10539	0.999112	2.01948
45.66	0.117454	0.00521064	-1.23024	1.12396	2.01948
45.67	0.104624	0.0169765	-1.33146	1.22508	2.01948
45.68	0.0909099	0.0296262	-1.40703	1.30042	2.01948
45.69	0.0765745	0.0428937	-1.45543	1.34845	2.01948
45.7	0.0618952	0.0565008	-1.4757	1.36822	2.01948
45.71	0.0471559	0.0701624	-1.46742	1.35931	2.01948
45.72	0.0326415	0.0835919	-1.43078	1.3219	2.01948
45.73	0.0186325	0.0965077	-1.36651	1.25674	2.01948
45.74	0.0053991	0.108638	-1.27593	1.16512	2.01948
45.75	-0.0068042	0.119728	-1.16084	1.04889	2.01948
45.76	-0.0177436	0.129542	-1.02358	0.910381	2.01948
45.77	-0.0272109	0.13787	-0.866906	0.752371	2.01948
45.78	-0.0350275	0.144535	-0.693983	0.578035	2.01948
45.79	-0.0410479	0.149388	-0.508291	0.390872	2.01948
45.8	-0.0451632	0.152322	-0.313573	0.194643	2.01948
45.81	-0.0473023	0.153264	-0.113749	-0.00670956	2.01948
45.82	-0.0474345	0.152184	0.0871539	-0.209142	2.01948
45.83	-0.0455692	0.149091	0.285091	-0.408587	2.01948
45.84	-0.0417559	0.144036	0.476074	-0.601037	2.01948
45.85	-0.0360837	0.137107	0.656256	-0.782627	2.01948
45.86	-0.028679	0.128431	0.822009	-0.949708	2.01948
45.87	-0.0197029	0.118172	0.969992	-1.09893	2.01948
45.88	-0.00934841	0.106523	1.09722	-1.22728	2.01947
45.89	0.00216374	0.0937048	1.20114	-1.3322	2.01947
45.9	0.0145896	0.0799639	1.27965	-1.41158	2.01947
45.91	0.0276665	0.0655638	1.33116	-1.46381	2.01947
45.92	0.0411191	0.0507817	1.35463	-1.48787	2.01947
45.93	0.054664	0.0359021	1.3496	-1.48327	2.01947
45.94	0.0680161	0.0212117	1.31614	-1.4501	2.01947
45.95	0.0808942	0.00699319	1.25494	-1.38904	2.01947
45.96	0.0930265	-0.00648016	1.16722	-1.30132	2.01947
45.97	0.104156	-0.0189502	1.05474	-1.18872	2.01947
45.98	0.114046	-0.0301789	0.919761	-1.05349	2.01947
45.99	0.122485	-0.0399535	0.764987	-0.898361	2.01947
46	0.12929	-0.0480901	0.593532	-0.726464	2.01947
46.01	0.134312	-0.0544383	0.408839	-0.541257	2.01947
46.02	0.137435	-0.0588833	0.214621	-0.34647	2.01947
46.03	0.138585	-0.0613488	0.01478	-0.146027	2.01947
46.04	0.137725	-0.0617984	-0.186668	0.0560386	2.01947
46.05	0.13486	-0.0602362	-0.385674	0.255657	2.01947
46.06	0.130033	-0.0567068	-0.578239	0.448808	2.01947
46.07	0.12333	-0.0512946	-0.760493	0.631604	2.01947
46.08	0.11487	-0.0441216	-0.928774	0.800363	2.01947
46.09	0.104812	-0.0353455	-1.0797	0.951688	2.01947
46.1	0.0933443	-0.0251562	-1.21024	1.08253	2.01947
46.11	0.0806841	-0.0137721	-1.31777	1.19025	2.01947
46.12	0.067073	-0.0014356	-1.40013	1.27269	2.01947
46.13	0.0527712	0.0115917	-1.45566	1.32817	2.01947
46.14	0.038053	0.0250342	-1.48326	1.35559	2.01947
46.15	0.0232011	0.0386079	-1.48237	1.35438	2.01947
46.16	0.00850064	0.0520263	-1.45301	1.32457	2.01947
46.17	-0.00576613	0.0650059	-1.39578	1.26676	2.01947
46.18	-0.0193258	0.0772718	-1.31183	1.18209	2.01947
46.19	-0.0319192	0.0885637	-1.20285	1.07228	2.01947
46.2	-0.0433066	0.0986409	-1.07104	0.939533	2.01947
46.21	-0.0532726	0.107287	-0.919048	0.786511	2.01947
46.22	-0.0616304	0.114314	-0.749938	0.616291	2.01947
46.23	-0.0682255	0.119567	-0.567114	0.432296	2.01947
46.24	-0.0729391	0.122926	-0.374256	0.238224	2.01947
46.25	-0.0756901	0.12431	-0.175246	0.0379767	2.01947
46.26	-0.0764369	0.123678	0.0259096	-0.164421	2.01947
46.27	-0.0751783	0.121028	0.225163	-0.364899	2.01947
46.28	-0.0719534	0.1164	0.418503	-0.559428	2.01947
46.29	-0.0668409	0.109873	0.602038	-0.744096	2.01947
46.3	-0.0599577	0.101564	0.772075	-0.915191	2.01947
46.31	-0.0514559	0.0916257	0.92519	-1.06927	2.01947
46.32	-0.0415207	0.0802452	1.0583	-1.20325	2.01947
46.33	-0.0303656	0.0676369	1.16873	-1.31442	2.01947
46.34	-0.0182292	0.0540404	1.25425	-1.40055	2.01947
46.35	-0.00536947	0.0397153	1.31315	-1.45991	2.01947
46.36	0.00794087	0.0249356	1.34423	-1.49131	2.01947
46.37	0.0214201	0.00998452	1.34686	-1.49412	2.01947
46.38	0.034783	-0.00485125	1.321	-1.46829	2.01947
46.39	0.0477468	-0.0192874	1.26717	-1.41433	2.01947
46.4	0.0600365	-0.0330476	1.18643	-1.33334	2.01947
46.41	0.071391	-0.0458693	1.08043	-1.22693	2.01947
46.42	0.0815678	-0.0575086	0.951277	-1.09727	2.01947
46.43	0.090348	-0.0677457	0.801582	-0.946944	2.01947
46.44	0.0975409	-0.0763886	0.63435	-0.778991	2.01947
46.45	0.102988	-0.0832779	0.452946	-0.596786	2.01947
46.46	0.106565	-0.088289	0.261017	-0.403998	2.01947
46.47	0.108186	-0.0913354	0.0624231	-0.204504	2.01947
46.48	0.107804	-0.0923701	-0.138842	-0.00231904	2.01947
46.49	0.105413	-0.0913864	-0.33873	0.19849	2.01947
46.5	0.101048	-0.0884184	-0.533221	0.393881	2.01947
46.51	0.0947801	-0.08354	-0.718404	0.579925	2.01947
46.52	0.086723	-0.0768636	-0.890553	0.752878	2.01947
46.53	0.0770241	-0.0685377	-1.04621	0.90926	2.01947
46.54	0.0658644	-0.0587442	-1.18223	1.04593	2.01947
46.55	0.0534541	-0.0476942	-1.2959	1.16012	2.01947
46.56	0.0400287	-0.0356244	-1.38492	1.24956	2.01947
46.57	0.025844	-0.0227917	-1.4475	1.31243	2.01947
46.58	0.0111712	-0.00946871	-1.48238	1.34747	2.01947
46.59	-0.0037087	0.00406243	-1.48886	1.35398	2.01947
46.6	-0.0185107	0.0175152	-1.46681	1.33183	2.01947
46.61	-0.0329512	0.0306048	-1.41668	1.28145	2.01947
46.62	-0.0467539	0.0430535	-1.33947	1.20388	2.01947
46.63	-0.0596554	0.0545966	-1.23674	1.10065	2.01947
46.64	-0.0714103	0.0649878	-1.11054	0.973861	2.01947
46.65	-0.0817964	0.0740037	-0.963433	0.826053	2.01947
46.66	-0.090619	0.0814486	-0.798361	0.660202	2.01947
46.67	-0.0977147	0.0871586	-0.618647	0.479644	2.01947
46.68	-0.102955	0.0910045	-0.427908	0.288012	2.01947
46.69	-0.106249	0.0928948	-0.229978	0.0891617	2.01947
46.7	-0.107544	0.092777	-0.0288398	-0.112907	2.01947
46.71	-0.106828	0.0906394	0.171462	-0.314127	2.01947
46.72	-0.104131	0.0865108	0.366899	-0.510452	2.01947
46.73	-0.0995198	0.0804599	0.553541	-0.69793	2.01947
46.74	-0.093102	0.0725943	0.727634	-0.87279	2.01947
46.75	-0.0850207	0.063058	0.885677	-1.03151	2.01946
46.76	-0.0754526	0.0520286	1.02449	-1.1709	2.01946
46.77	-0.0646044	0.0397138	1.14129	-1.28816	2.01946
46.78	-0.0527083	0.0263472	1.23372	-1.38092	2.01946
46.79	-0.0400176	0.0121835	1.29992	-1.44731	2.01946
46.8	-0.0268019	-0.00250658	1.33857	-1.48601	2.01946
46.81	-0.0133409	-0.0174416	1.34888	-1.49623	2.01946
46.82	8.04295e-05	-0.0323353	1.33066	-1.47775	2.01946
46.83	0.0131782	-0.0469021	1.28427	-1.43096	2.01946
46.84	0.0256748	-0.0608632	1.21064	-1.3568	2.01946
46.85	0.0373049	-0.0739517	1.11126	-1.25674	2.01946
46.86	0.0478207	-0.0859183	0.988129	-1.13281	2.01946
46.87	0.0569965	-0.0965365	0.843727	-0.987498	2.01946
46.88	0.0646339	-0.105607	0.680959	-0.823718	2.01946
46.89	0.0705653	-0.11296	0.503101	-0.644766	2.01946
46.9	0.0746575	-0.118463	0.313735	-0.454241	2.01946
46.91	0.0768143	-0.122019	0.11667	-0.255971	2.01946
46.92	0.0769784	-0.12357	-0.0841272	-0.0539451	2.01946
46.93	0.0751327	-0.123099	-0.284614	0.147777	2.01946
46.94	0.0713006	-0.120629	-0.480756	0.345139	2.01946
46.95	0.0655453	-0.116224	-0.668605	0.534174	2.01946
46.96	0.0579688	-0.109986	-0.84438	0.711081	2.01946
46.97	0.0487098	-0.102055	-1.00454	0.872304	2.01946
46.98	0.0379409	-0.0926033	-1.14587	1.0146	2.01946
46.99	0.0258649	-0.0818355	-1.26551	1.13512	2.01946
47	0.0127111	-0.0699817	-1.36106	1.23143	2.01946
47.01	-0.00126942	-0.0572942	-1.43059	1.3016	2.01946
47.02	-0.0158091	-0.0440417	-1.4727	1.34422	2.01946
47.03	-0.0306291	-0.0305046	-1.48655	1.35844	2.01946
47.04	-0.0454448	-0.0169688	-1.47185	1.34397	2.01946
47.05	-0.0599717	-0.00372003	-1.42888	1.30111	2.01946
47.06	-0.073931	0.00896152	-1.35852	1.23072	2.01946
47.07	-0.0870554	0.0208073	-1.26218	1.13423	2.01946
47.08	-0.0990943	0.0315654	-1.14179	1.01357	2.01946
47.09	-0.109819	0.0410062	-0.999761	0.871185	2.01946
47.1	-0.119027	0.0489261	-0.838958	0.709932	2.01946
47.11	-0.126546	0.0551527	-0.662609	0.533061	2.01946
47.12	-0.132239	0.0595471	-0.474257	0.344134	2.01946
47.13	-0.136004	0.0620078	-0.277688	0.146955	2.01946
47.14	-0.137778	0.0624719	-0.076852	-0.0545051	2.01946
47.15	-0.13754	0.0609169	0.124215	-0.256191	2.01946
47.16	-0.135307	0.0573609	0.321472	-0.454041	2.01946
47.17	-0.131137	0.0518622	0.510954	-0.644071	2.01946
47.18	-0.125126	0.0445183	0.688855	-0.822455	2.01946
47.19	-0.11741	0.0354639	0.8516	-0.985601	2.01946
47.2	-0.108156	0.0248682	0.995918	-1.13022	2.01946
47.21	-0.0975629	0.0129311	1.11891	-1.25341	2.01946
47.22	-0.0858571	-0.000120101	1.21811	-1.35267	2.01946
47.23	-0.0732868	-0.0140358	1.29152	-1.42601	2.01946
47.24	-0.0601176	-0.0285488	1.33768	-1.47195	2.01946
47.25	-0.0466274	-0.0433802	1.35565	-1.48956	2.01946
47.26	-0.0331	-0.0582443	1.34508	-1.47849	2.01946
47.27	-0.0198203	-0.0728549	1.30619	-1.43894	2.01946
47.28	-0.00706815	-0.0869307	1.23976	-1.37172	2.01946
47.29	0.00488746	-0.100201	1.14714	-1.27816	2.01946
47.3	0.0157935	-0.112412	1.0302	-1.16015	2.01946
47.31	0.025418	-0.123331	0.891279	-1.02005	2.01946
47.32	0.033555	-0.132749	0.733192	-0.860683	2.01946
47.33	0.0400285	-0.140491	0.55912	-0.685244	2.01946
47.34	0.0446958	-0.146412	0.37257	-0.497258	2.01946
47.35	0.0474507	-0.150406	0.177299	-0.300501	2.01946
47.36	0.0482258	-0.152406	-0.0227592	-0.0989267	2.01946
47.37	0.046993	-0.152382	-0.223576	0.103416	2.01946
47.38	0.0437652	-0.150349	-0.421106	0.302461	2.01946
47.39	0.0385952	-0.146357	-0.61137	0.49421	2.01946
47.4	0.0315748	-0.140502	-0.790536	0.674812	2.01946
47.41	0.0228335	-0.132911	-0.954995	0.840639	2.01946
47.42	0.0125351	-0.123749	-1.10143	0.98836	2.01946
47.43	0.000874915	-0.113214	-1.2269	1.11501	2.01946
47.44	-0.0119243	-0.101528	-1.32886	1.21805	2.01946
47.45	-0.0256169	-0.0889385	-1.40526	1.2954	2.01946
47.46	-0.0399391	-0.0757107	-1.45456	1.34553	2.01946
47.47	-0.0546144	-0.0621222	-1.47577	1.36742	2.01946
47.48	-0.0693591	-0.048458	-1.46844	1.36065	2.01946
47.49	-0.0838883	-0.0350045	-1.43272	1.32534	2.01946
47.5	-0.0979211	-0.0220439	-1.36932	1.26223	2.01946
47.51	-0.111187	-0.00984843	-1.27952	1.17259	2.01946
47.52	-0.123429	0.00132529	-1.16511	1.05822	2.01946
47.53	-0.134414	0.0112411	-1.02839	0.921433	2.01946
47.54	-0.143932	0.0196883	-0.872096	0.764986	2.01946
47.55	-0.151801	0.0264857	-0.699375	0.592033	2.01946
47.56	-0.157876	0.0314855	-0.513691	0.406058	2.01946
47.57	-0.162044	0.0345759	-0.318774	0.210809	2.01946
47.58	-0.164234	0.0356838	-0.118539	0.0102209	2.01946
47.59	-0.164411	0.034776	0.0829935	-0.191666	2.01946
47.6	-0.162583	0.0318597	0.281776	-0.390783	2.01946
47.61	-0.158798	0.0269829	0.473816	-0.583119	2.01946
47.62	-0.153142	0.0202329	0.655257	-0.764797	2.01946
47.63	-0.14574	0.0117348	0.822456	-0.932158	2.01945
47.64	-0.136752	0.00164884	0.972056	-1.08183	2.01945
47.65	-0.126368	-0.00983259	1.10106	-1.21079	2.01945
47.66	-0.114808	-0.022489	1.20687	-1.31643	2.01945
47.67	-0.102315	-0.0360763	1.28736	-1.39664	2.01945
47.68	-0.0891506	-0.0503315	1.34094	-1.44978	2.01945
47.69	-0.0755897	-0.0649781	1.36652	-1.47479	2.01945
47.7	-0.0619153	-0.0797316	1.3636	-1.47115	2.01945
47.71	-0.0484126	-0.0943056	1.33224	-1.43892	2.01945
47.72	-0.0353633	-0.108417	1.27309	-1.37875	2.01945
